AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
10, Notinuniverse,0,0, High school graduate, Not in universe,Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,1817.96,Nonmover,Nonmover,Nonmover, Yes, Not in universe,0,Both parents present, Hungary, Hungary,United-States,Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
26,Private,25,25, 12th grade no diploma,High school, Married-civilian spouse present,Manufacturing-nondurable goods,Machine operators assmblrs & inspctrs, White, Central or South American,Female, Not in universe,Not in universe,Not in labor force,0,0,0,Single, Not in universe,Not in universe,Spouse of householder,Spouse of householder,73.00, Nonmover,Nonmover, Nonmover, Yes, Not in universe,0,Both parents present,Columbia,Columbia, Columbia,Foreign born- Not a citizen of U S ,0,No,0,4,0,94,-50000
18, Not in universe,0,0, 7th and 8th grade, High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, Do not know, Female, Not in universe, Not in universe, Children or Armed Forces,2228,0,1, Single, Not in universe, Not in universe, Householder, Householder,1030.57, Nonmover, Not in universe, Nonmover, Yes, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,0,0,94,-50000
30, Private,16,2, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1931.54, Nonmover, Nonmover, Nonmover, Yes, Yes,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,1000,94, 50000+.
69, Private,37,2, 7th and 8th grade, Not in universe, Divorced, Business and repair services, Other service, White, Cuban, Female, No, Re-entrant, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,13476.34, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, Cuba, Cuba, Cuba, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,0,94,-50000
52, Local government,10,10,Masters degree(MA MS MEng MEd MSW MBA),College or university, Divorced, Education,Professional specialty,Black, All other,Female,No, Not in universe, Full-time schedules,0,0,01,Single, Not in universe, Not in universe, Nonfamily householder,Householder,1975.39,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0, Not in universe, United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,39,0,95,50000+.
65,Not in universe,33,24, High school graduate,High school,Widowed,Not in universe or children, Adm support including clerical,White, All other,Female, Not in universe,Not in universe, Children or Armed Forces,0,0,0, Single,Not in universe,Not in universe,Householder,Householder,0.00,Nonmover,Nonmover,Nonmover,No,No,0,Neither parent present, United-States,United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
48, Private,02,02, 11th grade, High school, Married-civilian spouse present, Manufacturing-nondurable goods, Precision production craft & repair, Black, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,157.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,50,0,95,-50000
10, Not in universe,10,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1620.71, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0000,95, 50000+.
22, Private,33,19, High school graduate, Not in universe, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Job leaver, Children or Armed Forces,0,0,0, Single, West, California, Secondary individual, Nonrelative of householder,1926.82, Not identifiable, Not in universe, Different county same state, No, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,05,0,94,-50000
40, Private,33,16, Some college but no degree, High school, Never married, Retail trade, Sales, Black, All other, Female, No, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,2403.14, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,50,0,94, 50000+.
44, Private,44,44, High school graduate, Not in universe, Married-civilian spouse present, Private household services, Farming forestry and fishing, Black, All other, Male, Not in universe, Job leaver, Children or Armed Forces,0,0,0, Head of household, Not in universe, Not in universe, Householder, Householder,1933.47, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,52,0,94,-50000
25, Not in universe,0,01, Bachelors degree(BA AB BS), High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,00, Joint both under 65, Not in universe, Not in universe, Householder, Householder,000.00, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,1,40,5000,95,-50000
1, Not in universe,0,0,High school graduate,High school, Never married,Not in universe or children, Not in universe,White, All other,Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0,Nonfiler, Not in universe,Not in universe,Child under 18 of RP of unrel subfamily, Child under 18 never married,100.00,Nonmover, Nonmover,Nonmover,No,No,0,Both parents present, United-States,United-States, United-States,Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
24, Private,01,01, Some college but no degree, College or university, Never married, Retail trade, Adm support including clerical, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Single, West, California, Child 18+ never marr Not in a subfamily, Child 18 or older,2038.06, MSA to MSA, Nonmover, Same county, Yes, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, No,0,00,700,94,-50000
36, Private,99,36, High school graduate, High school, Married-civilian spouse present, Personal services except private HH, Machine operators assmblrs & inspctrs, White, Puerto Rican, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1297.31, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, Puerto-Rico, Puerto-Rico, Puerto-Rico, Native- Born in Puerto Rico or U S Outlying,0, Not in universe,0,52,0,95,-50000
16,Private,03,16, High school graduate,High school, Married-civilian spouse present,Retail trade,Sales, White,All other,Male,No, Not in universe,Full-time schedules,0,0,0,Joint both under 65, Not in universe,Not in universe, Householder,Householder,000.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,2, Not in universe, United-States,United-States, United-States, Native- Born in the United States,0,No,2,2,000,95,50000+.
11,Not in universe,0,0,High school graduate, Not in universe,Never married,Not in universe or children,Not in universe,Other, All other, Female,No, Not in universe,Not in labor force,0,0,0,Nonfiler,Not in universe, Not in universe,Child under 18 never married,Child under 18 never married,838.6, Nonmover, Nonmover,Nonmover,No,No,0, Mother only present,United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
18,Not in universe,0,0,Children, Not in universe, Never married,Not in universe or children,Not in universe,White,All other, Male, Not in universe,Not in universe,Children or Armed Forces,0,0,0,Nonfiler, Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,371.9,Nonmover, Nonmover,Nonmover,Yes, Not in universe,0,Both parents present, United-States,United-States,United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
0, Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe, White,Mexican (Mexicano),Male,No,Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe,Texas,Child under 18 never marr not in subfamily,Child under 18 never married,1200.00, Not in universe,Not in universe, Not in universe, Not in universe under 1 year old,No,0, Both parents present, Mexico,Mexico,United-States,Native- Born in the United States,0,No,0,0,0,94,-50000
0,Not in universe,0,0,Children,Not in universe,Never married,Not in universe or children, Not in universe,White,Central or South American, Male,No, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,0000.00,Nonmover,Not in universe,Nonmover, Yes,Not in universe,0,Both parents present, United-States, United-States, United-States, Native- Born in the United States,0,Not in universe,0,0,0,94,-50000
23,Private,05,01, Some college but no degree,Not in universe,Never married,Finance insurance and real estate, Adm support including clerical,White, All other, Male, No,Not in universe,Full-time schedules,0,0,0,Single, Not in universe, Not in universe, Nonfamily householder, Householder,1100.05,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,Not in universe,0, Not in universe, United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,52,0,95,-50000
30, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,3494.13, Not in universe, Not in universe, Not in universe, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,0,0,95,50000+.
18,Not in universe,01,01, High school graduate,High school, Widowed,Not in universe or children, Not in universe,White, All other,Male, Not in universe,Not in universe,Children or Armed Forces,0,0,0,Single, Not in universe,Not in universe, Other Rel 18+ ever marr not in subfamily, Other relative of householder,165.00, Nonmover,Nonmover,Nonmover, Yes,Yes,0,Not in universe,United-States, United-States, United-States,Native- Born in the United States,0,Not in universe,0,0,0,94,-50000
04, Self-employed-not incorporated,45,11, Prof school degree (MD DDS DVM LLB JD), Not in universe, Never married, Other professional services, Professional specialty, White, All other, Male, No, Not in universe, PT for non-econ reasons usually FT,4787,0,0, Single, Not in universe, Not in universe, Householder, Householder,1892.91, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,06,0000,95, 50000+.
30, Not in universe,1,0,High school graduate, Not in universe, Widowed,Not in universe or children, Not in universe,White, All other,Female,No, Not in universe,Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe,Secondary individual,Nonrelative of householder,3694.31, Nonmover, Nonmover, Nonmover,No,No,0,Not in universe, United-States, United-States,United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,50000+.
60, Private,33,0,Some college but no degree,Not in universe, Divorced, Retail trade,Machine operators assmblrs & inspctrs, White,All other,Male,No,Not in universe,Full-time schedules,0,0,0,Single,Not in universe,Not in universe, Nonfamily householder, Householder,2142.62,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,2, Not in universe, Outlying-U S (Guam USVI etc),Outlying-U S (Guam USVI etc),Outlying-U S (Guam USVI etc), Native- Born abroad of American Parent(s),0,No,2,12,0,94,50000+.
4, Not in universe,01,0, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child under 18 of RP of unrel subfamily, Child under 18 never married,850.00, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
94, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Midwest, Minnesota, Child <18 never marr not in subfamily, Child under 18 never married,1649.09, MSA to MSA, Same county, Same county, No, No,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
52, Not in universe,0,0, Associates degree-occup /vocational, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,0.00, Nonmover, Nonmover, Nonmover, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,0,0,94,-50000
36, Private,36,36,7th and 8th grade,Not in universe, Married-spouse absent,Manufacturing-nondurable goods,Machine operators assmblrs & inspctrs,White, Mexican (Mexicano),Male,No,Not in universe, Full-time schedules,0,0,0,Single,Not in universe,Not in universe, Other Rel 18+ ever marr not in subfamily,Other relative of householder,2.29,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,3, Not in universe,Mexico,Mexico,Mexico,Native- Born in the United States,0,No,0,50,0,95,50000
15, Not in universe,0,0, 9th grade, High school, Never married, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,310.98, Not in universe, Not in universe, Not in universe, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
10, Not in universe,0,0, High school graduate, High school, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3.68, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, No,2,1,AA,94,-50000
25, Private,0,29,Some college but no degree, College or university,Never married,Retail trade, Other service,White, All other,Female, Not in universe,Not in universe,Full-time schedules,0,0,0, Single,Not in universe,Not in universe, Secondary individual,Nonrelative of householder,1078.04,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Not in universe, United-States, United-States, United-States,Native- Born in the United States,2,Not in universe,0,13,1000,95,50000+.
94, Self-employed-not incorporated,16,16, High school graduate, Not in universe, Divorced, Retail trade,Sales,White,All other, Female, Not in universe,Not in universe, Children or Armed Forces,0,0,0, Single,Not in universe,Not in universe,Child 18+ ever marr Not in a subfamily,Child 18 or older,1827.1, Nonmover,Nonmover,Nonmover,Yes, Not in universe,0,Both parents present,United-States, United-States, United-States, Native- Born in the United States,0,No,0,1,1827,94,-50000
37, Not in universe,08,0, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,3325.72, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,00,0,94,-50000
27, Not in universe,41,23, High school graduate, High school, Married-civilian spouse present, Hospital services, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1580.70, Nonmover, Same county, Same county, No, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,52,0,95,-50000
16,Not in universe,33,29,High school graduate, High school,Never married,Retail trade, Other service, White,All other,Male, Not in universe,Not in universe,Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe,Child <18 never marr not in subfamily, Child under 18 never married,1682.7, Nonmover,Nonmover,Nonmover,No, Not in universe,1,Both parents present,United-States, United-States, United-States,Native- Born in the United States,0, Not in universe,0,6,1,95,-50000
12, Not in universe,01,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, NA, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,000.00, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
29, Private,03,03, High school graduate, Not in universe, Never married, Communications, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,2366.11, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,05,0000,95,-50000
25,Private,45,3,Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present,Other professional services,Executive admin and managerial,White, All other,Male, No,New entrant,Full-time schedules,0,0,0, Joint both under 65,Midwest,Illinois,Householder,Householder,0000.00,Nonmover,Same county,Same county,Yes,No,0, Not in universe, United-States, United-States,United-States, Native- Born in the United States,0, Not in universe,0,40,0,95,50000+.
86,Not in universe,0,0, 1st 2nd 3rd or 4th grade,Not in universe,Never married, Not in universe or children,Not in universe,White, All other, Female, Not in universe,Not in universe,Not in labor force,0,0,0,Nonfiler, Not in universe, Not in universe,Other Rel 18+ ever marr not in subfamily,Other relative of householder,000.00, Nonmover,Nonmover,Nonmover, Yes,No,1, Not in universe, England,England, England,Foreign born- U S citizen by naturalization,0,No,2,1,0,94,-50000
8, Not in universe,08,00, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Alaska, Child <18 never marr not in subfamily, Child under 18 never married,000.00, NonMSA to nonMSA, Same county, Not in universe, No, No,0, Both parents present, United-States, United-States, Italy, Native- Born abroad of American Parent(s),0, Not in universe,0,0,0,94,-50000
66, Not in universe,00,00, High school graduate, High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,2019.61, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,00,0,95,-50000
4, Not in universe,00,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1688.35, Not in universe, Not in universe, Not in universe, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
6, Not in universe,0,0, High school graduate,High school,Married-civilian spouse present, Not in universe or children,Not in universe,White,All other, Female, Not in universe,Not in universe,Not in labor force,3103,0,0,Joint both under 65, Not in universe,Not in universe, Householder,Householder,1802.16,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,Not in universe,0,Not in universe,Italy, Italy,United-States, Native- Born in the United States,0,Not in universe,0,0,0,95,-50000
83, Not in universe,00,00, 9th grade, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,168.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
33, Not in universe,0,0, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,1201.86, Nonmover, Nonmover, Nonmover, Yes, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,1201,94,-50000
61, Not in universe,0,0, Some college but no degree, High school, Divorced, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,548.02, Nonmover, Nonmover, Nonmover, Yes, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Yes,1,0,0,94,50000+.
03,Private,45,01,Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty,White, All other,Male,No, Not in universe, Children or Armed Forces,0,0,00000, Joint both under 65, Not in universe, Not in universe,Householder,Spouse of householder,577.41,Nonmover,Same county,Same county,Yes, Not in universe,2, Not in universe,United-States, United-States,United-States,Native- Born in the United States,0,No,2,52,0,94,50000+.
0, Not in universe,0,0,High school graduate,High school, Never married, Not in universe or children,Not in universe,White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,4027.84,Nonmover,Nonmover,Nonmover,No, Not in universe,0,Both parents present, United-States, United-States, United-States, Native- Born in the United States,0,No,0,0,0,94,50000+.
13, Not in universe,00,0,High school graduate, Not in universe, Never married,Not in universe or children,Not in universe,White, All other, Male,No,Not in universe,Not in labor force,0,0,09,Single, South, Texas,Child under 18 never married,Child under 18 never married,2751.64, MSA to MSA,Same county, Same county,No,No,0, Both parents present,United-States,United-States, United-States, Native- Born in the United States,0,No,0,0,0,94,50000+.
25, Self-employed-not incorporated,01,01, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Business and repair services, Other service, White, All other, Male, Not in universe, New entrant, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,178.60, Nonmover, Same county, Same county, Not in universe under 1 year old, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,52,5000,95,50000
34, Private,34,34, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Precision production craft & repair, White, NA, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,0000.00, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,2,34,0000,95, 50000+.
94, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,3107.32, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
18, Never worked,01,01, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child under 18 never married, Child under 18 never married,1487.45, Nonmover, Nonmover, Nonmover, Yes, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,50000+.
95,Not in universe,90,0, High school graduate,High school,Married-A F spouse present,Not in universe or children,Not in universe,White, All other, Female,Not in universe,Not in universe,Not in labor force,0,0,0,Joint both under 65, Not in universe,Not in universe, Spouse of householder,Spouse of householder,1766.62,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Not in universe,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,0,0,95,-50000
30,Private,01,01,Associates degree-academic program,College or university,Married-civilian spouse present,Other professional services,Executive admin and managerial,White, All other, Female,No,Not in universe,Full-time schedules,0,0,0,Joint both under 65, Not in universe, Not in universe,Spouse of householder,Spouse of householder,48.0, Nonmover, Nonmover, Nonmover,Yes, Not in universe,1,Both parents present, United-States, United-States,United-States,Native- Born in the United States,0,No,0,20,0,94,50000+.
32, Local government,43,10, Bachelors degree(BA AB BS), High school, Never married, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,10, Head of household, Not in universe, Not in universe, Householder, Householder,15.16, Nonmover, Nonmover, Nonmover, Yes, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,52,0,94,-50000
34, Private,34,42, 9th grade, High school, Never married, Finance insurance and real estate, Handlers equip cleaners etc , White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,118.25, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95, 50000+.
37,Private,33,24,High school graduate, Not in universe,Divorced, Retail trade,Not in universe,White,All other,Female,No,Not in universe, Children or Armed Forces,0,0,0,Head of household, Not in universe,Not in universe,Householder,Householder,222.92,Nonmover,Nonmover, Nonmover, Yes, Not in universe,6,Both parents present,United-States,United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,94,50000+.
61, Not in universe,01,01, Some college but no degree, Not in universe, Widowed, Not in universe or children, Not in universe, White, Mexican (Mexicano), Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Other Rel 18+ ever marr not in subfamily, Other relative of householder,1704.76, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,0000,94,-50000
67, Self-employed-not incorporated,01,01, Some college but no degree, Not in universe, Divorced, Construction, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Householder, Nonrelative of householder,995.14, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, Canada, Native- Born abroad of American Parent(s),0, No,0,5,0,95,-50000
00, Not in universe,00,0, Less than 1st grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,00, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,0000.00, Nonmover, Not in universe, Not in universe, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,00,0,95,-50000
68,Not in universe,0,0,High school graduate,Not in universe,Never married,Not in universe or children,Not in universe, White,All other, Female,Not in universe, Not in universe, Children or Armed Forces,0,0,0,Single, Midwest, Kansas,Nonfamily householder,Householder,924.87, NonMSA to MSA,Not in universe,Not in universe, No, No,0,Not in universe, United-States,United-States,United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,50000+.
60,Not in universe,0,0,High school graduate, Not in universe,Married-civilian spouse present,Not in universe or children,Not in universe,White, All other,Female, Not in universe, Not in universe,Not in labor force,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe,Spouse of householder, Spouse of householder,261.2, Nonmover, Nonmover,Nonmover, Yes,No,0,Not in universe, United-States, United-States,United-States,Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
7,Not in universe,01,01, Children,Not in universe,Never married, Not in universe or children, Not in universe, White,All other, Female,No, Not in universe,Children or Armed Forces,0,0,0,Single,Not in universe,Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,15424.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0,Both parents present, United-States,United-States,United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,50000+.
06, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child under 18 never married, Child under 18 never married,000.00, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,00,000,94,-50000
0, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, NA, Female, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr not in subfamily, Other relative of householder,2112.24, Nonmover, Nonmover, Nonmover, Yes, No,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
