age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
23,services,divorced,secondary,no,231,yes,no,cellular,1,feb,62,3,-1,0,failure,no
32,blue-collar,married,primary,no,-105,yes,yes,telephone,31,jul,14,19,3,1,other,no
52,blue-collar,married,primary,no,382,no,yes,cellular,1,jul,3,7,-1,1,failure,no
20,management,single,tertiary,no,1727,no,no,cellular,8,aug,337,1,91,0,failure,no
20,technician,married,tertiary,no,56,no,no,cellular,4,jul,32,2,35,0,failure,no
28,management,married,tertiary,no,4497,yes,no,cellular,15,may,276,2,-1,4,success,no
31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,yes
20,retired,married,primary,no,229,no,no,cellular,7,apr,148,1,-1,0,failure,yes
20,retired,married,primary,no,490,no,no,cellular,4,may,9,2,-1,0,failure,no
45,technician,married,tertiary,no,115,no,no,cellular,1,dec,147,2,194,1,other,no
56,management,married,tertiary,no,935,yes,no,cellular,1,may,209,1,182,1,failure,no
53,blue-collar,married,primary,no,-162,no,no,cellular,29,mar,40,1,-1,0,other,yes
43,blue-collar,married,secondary,no,7973,no,no,cellular,1,jul,100,1,-1,1,failure,no
52,management,married,tertiary,no,734,yes,no,cellular,4,feb,43,1,-1,1,failure,no
22,technician,single,secondary,no,674,no,no,cellular,1,apr,169,1,35,3,failure,no
29,management,married,secondary,no,27,yes,no,cellular,24,jul,63,2,-1,0,failure,no
43,technician,married,secondary,no,975,no,yes,cellular,27,jul,156,1,35,0,other,no
20,blue-collar,married,secondary,no,3814,yes,no,cellular,1,jul,26,2,-1,1,failure,no
43,blue-collar,married,primary,no,231,no,no,cellular,21,aug,238,2,-1,1,failure,no
45,admin.,married,secondary,no,1214,yes,no,cellular,28,jul,118,2,91,0,other,no
52,housemaid,married,secondary,no,3923,yes,no,cellular,1,may,3,2,-1,0,failure,yes
40,blue-collar,married,secondary,no,1405,yes,no,cellular,8,may,629,1,-1,0,failure,yes
53,admin.,married,secondary,no,-197,yes,yes,cellular,15,may,178,1,-1,1,failure,no
39,blue-collar,married,primary,no,488,no,no,cellular,16,jul,236,2,-1,0,failure,no
34,student,single,tertiary,no,1322,no,no,cellular,2,aug,3,2,-1,2,failure,no
23,technician,divorced,secondary,no,140,yes,no,cellular,5,may,227,1,35,1,failure,no
43,technician,divorced,secondary,no,1,no,no,cellular,1,aug,11,1,91,0,failure,no
72,blue-collar,single,secondary,no,229,no,no,cellular,2,feb,122,1,365,1,failure,no
20,blue-collar,married,primary,no,71,yes,no,telephone,10,jul,678,1,-1,0,failure,no
40,unemployed,married,secondary,no,189,yes,no,cellular,5,jun,59,7,-1,0,failure,no
30,blue-collar,single,secondary,no,1,yes,no,cellular,19,may,32,9,-1,1,failure,no
55,management,married,tertiary,no,559,no,no,cellular,11,jan,156,2,-1,0,failure,no
29,student,single,secondary,no,24,no,no,cellular,1,aug,26,1,-1,2,failure,no
21,management,married,tertiary,no,4,yes,no,cellular,10,jul,63,1,-1,1,failure,no
25,management,single,tertiary,no,4572,no,no,cellular,2,jun,100,1,-1,1,failure,no
56,blue-collar,divorced,primary,no,496,yes,no,cellular,1,nov,115,1,91,0,failure,no
55,technician,married,secondary,no,174,yes,no,cellular,1,may,82,2,-1,1,failure,no
