age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
34,xteAnhnican,single,secondary,o,692,yes,no,,20,ty,254,,J,R,,no
{3gX,self-empl%oyed,mDarrZNid,tsecoynar,n,6\13,yes,no,cellular,/,jual,699,3,-1,0x},,yes
54,technician,married,tertiary,no,98,no,no,cellular,"""",aug,q,4,"]-""",m,,w]
34,services,dIvorced,secondary,no,991,yes,.o,cellulr,6,mgag,89,s<K,3e4,1,failrW,`
36,self-employed,,)prary,no,161,nI,3ro,cellular,21,aug,239,3,Vo,,,no
51,housemaid,m%rriLed,tertiary,no,,;e@s,no,,f,"m,",33,o,-1,0,,n:
e60,blue-collar,marrie,primary,I`,6b[16c,yes,C,cellular,fh,may,]210,2,254,5,failure,no
*{39,tGech.icia;,(iAvKrce`,secondary,no,511,no,4,(Pcel-uar,23,&F,148,&,-1,hDh,,no
0,}namement,marri\em,te tiary,,270,n:),no,,16,jun,I,3,-1,r,,p
32,management,singe,tertiary,no,863,-ye,no,,20,akq,264,1,-1,0,,no
45,management,/arred,te02ftiary,Dn,2220,t;s2,no,cellular,2$?,nvo,^m89,"""",,,fSailure,2
"Q""%",adipN.,married,wpriPmary,no,6280,no,,cVllular,c(,[aP,^41,,#Q,0,,no
40,Pa[naIementy,married,terkir y,no,-1737,yes,yes,cellular,31,jul,249,^,-1,,,m]4
34,admin.,single,tertiary,"""o","""",yL,yes,cellular,30,apr,359,1,As1,0,,yF[r
>Mm,min.,siEle,",eonda""ryT",no,581,y.,yes,,-9,j$un0,44(,3,^-P1,,,no
35,blue-collar,divorced,sfcoIdary2,5|no,-;566r,Ezs,ro,clular,14,may,151,\,353,2,falilure,no
36,self-employed,marri%d,,no,187.,yesI,yes,cellular,K,may,1046,,3_ m,7;m,success,yes
56,management,marUrid,,,6o23,no,no,Vllular,J+#7-,aug,3G48,_,-1,+,,yes
E,technician,s7inHgle:,secondary,no,709,4ys,E3,cellular,10,jYO,441,Hn,-1,0,,HnohQ
45,unemployed,married,secondarM,U;,56,yes,no,cellular,6,may,195,1,-1,,,"n,9"
n6F>,management,married,xterpEtia0y,no,S7a#,y),no,,=D,{mNwayq,3P5,tQ,-,[,,no
37,admin.,s}n8le,secondary,no,15^b,yes,Tn,cellular,7/2C,nov,67,1,1c3,OC,failure,no
40,technician,married,teriary,~,1r,no,no,celltlar1,{,sA`.p,1f6M2,3,s,,success,es
7,services,mrriedV,secnldarL,no,46],yes,no,ellu lk4vr,8,may,182,2,,2,failure,no
57,retired,arriedV,secondary,no,3815,no,no,telep#o e,2!,vnov,90,2,-1,MD,,no
,enrepreneur,married,te<`ia=ry,nX,17410,no,,cellular,31,jul,JF`,6,-1,0,,no
45,derices,marr}Red,prima rym,no,32Z3,no,no,eAl-luar,Wf5,aug,197,1,N-1,0Q,,no
?,admin.,,secondary,no,53,no,no,velluKar,q*,feb,fk,1,-1,0,,on>
56,technician,divorced,secondary,oq,689,,no,ellxlar,x>c,nov,110,r1,13S,%,failure,_A
52,admin.,married,,no,146,yes,/_,cellular,1+3,mMVp,108,1,?-:_,dE,,DX:o
21,student,single,secondary,no,1746,7,In),celNlular,21,aug,487,82E,-l,0,,?n
],blue-collar,dioc:=d,s<co=zry,no,1r0%?,v6t,n o,,c,jun,271,1,G-1,0,,nc_o
37,services,married,pr/dmM<,no,0,yNes,yes,,1S,jun,|_W7,1,-1,x0i,,no
,blU}e-cowwUllar,myrried,seconda2y,no',426,-es,no,,2,jun,,3,-1,0,,no
31,blue-collar,married,primary,no,292,DWje,,,30,4l,30,H1L,Rq,0,,/hyo
34,technician,single,scondgar,no,,UyeZs,no,"RcellD@,ar.",,novo%,535,1,1_p,,,no
uc,management,mrbiPd,tertiary,no,a1p9,no,yes,cellular2,0{\r,nov,112,I7,-1,0,,:D
:8p,admin.,single,rtiary,r>,701,yes,n,Elll>ar,"8,G/f",may,{5T9,2, Uj,0,,
52,,divorced,uimary,no,F,UoN,no,cellular,6,feb,L%55,1,|,1K,other,no
56,housemaid,divorced,primary,,1238,no,no,,5,jun,b1{8,r,)8,,,yes
#@,blue-collar,mied,sendary,C,*,yes,no#@E,"cell""ular",[2,,XK11,i!2,36>,3,failure,no
{o,technician,marred,secondary,Io(,2266,no,no,cellular,28}h,.:T,175,P,89,7,loVheMlr,ye7Y
45,self-employed,married,9kima~y,no,12p8t,,no,cellular,7,Dug,r99,G!{,-Op7,YFI,,no
4&,blue-collar,married,secoOdary,n',-417,no,no,cellular,Z,aug,13,2v=,-1,#,,J(
`3r,technician,married,secondary,no,2/>89,yes,;d,cellular,5]v,]se,25$<,,9d,f,failure,no
45,,sDgle,secondary,no,[=69,nAiw,OT,ce1u5laC,9,$Qk,[222,6,,0,,no
35,entreren{eur,mlHarried,econda)r,5o|,29h1,no,no,cellular,21,Jv,E,HYy,-1,,,no
51,blue-collar,bmariPeM,primury,no,0,eoU,no,telX9phne,14,k/ju{\,120,3,-1,,,z
4c,ma[ageent,married,,nOq,0,n,no,cellxblar,{?,mar,305,o3,d|-,s,,7e
33,Vadin.,uing=Ye,",secFndaxryb",,572,yes,Dn,cellular,m42,,844),z,74,,failure,yes
2),blue-Jollr,,s\ondarqy,?k,297,yev,no,cellular,n17,px,24$0,2,-1,!0w,,no
30,technician,s'in,-tfertiary,hO,,)vy%,no,cellular,9-,aug,851,8,5Yr,0,,yes
e'3@4,managemet,",inglew",,no,$54,yes,=X,el0luOar,!6,apr,156,?,147,,other,
68,retiDd,single,terixpay,TIo,"2g4,",no,no,cellular,26,jan,708,1,Mg9,@,success,
25,admin.,ingle,se;ondary,=W3,304,@nt',_-f,,1B,,,3,>,0,,no
53,management,married,primary,n,7m8,ATyBeH,no,telephone,2,feb,1 5,,217,2,fil,no
>,management,married,tertiary,no,676,o,eo,cellular,DaB,x5#,Q182,1,F-pC1,x[,,yes
"3,)",technician,single,te0rtary,&x,799,yyeW,y0es,,6,jun#,91,18,-1,0,,no
=3d,blue-collar,maie,secondary,',7048,,no,(e@lul~}r,17,apr,0W,2,-1,Dp*,,
E,technician,siQgw4,tertiary,no,E4,wyes,,,15,,147,t,-1,05,,X
N27,management,sileG,ertaJr,no,390,no,o,cellular,h,u],325,,WT,0,,yes
56,,married,tertiary,n'}o,40,no,ye[,cQllular,11,}u,123,2,-1,V$0,,no
gl4W>,,XnNl,second4aMy,_+#,3,y:,ne&,,K,may,a929,3,}C,~,,yes
3pc1,management,<aried,trti3a+,n+3$K,607,no,g!R,cellular,27,aug,f0,5,-1,,,no
40,zan$age[4eEnt,%arried,tSrwiary,no,16,no,,cellular,9,z,47,>,,,,no
,management,single,testiary,CO<,4{b6,yes,no,cellular,19,Ko,361,y1O,QoW,0,,no
33,admin.,,secondary,no,101,[#,no,,g6,m.N,1i:2,gA1A|,,0,,6o
,Imnagemen2t9,sinel/,tertiary,Qo!z,0,D,nq*,cellular,o,maKy,[9,M1,v,0,,no
40,blue-collar,married,primay,,-22,yes,WTxino,,19, U,84,3,-1,0,,no
40,,married,te;rtiary,no,0,no,xho,.cwellar,,oct,1Cm10,3,?v),0,,#n
37,mnagemL-nt,single,tertiary,no,1379c,yes,no,,23,ama@yv?,31$9,3,-1,'c,,no
<,admin.,married,tertiary,no,346,no,no,"c[llu,l0r",1S~X1<,oct,212,1,-1,0,,yes
65,"rt,ie",,p{imry,Bno#,18\,no,no,cellular,1,j1Hun,383,2,L88,5_,failure,no
,blue-collar,!r?rieH,J6riJary,no,612,,yes,celllar,-9,nov,131,1,-{l,0,,~
,management,single,,no,163,8esb,J,,6,may,496,3,-1,e,,no
,management,married,tertiary,no,459r,,o,cellular,|8,vyhg,1z,14,-1,0,,.oy1
3e,s_ic/%es,i7ngOe,s(cVondaP,n},51J,ys,n(o,,13,ma*y,271,2,-1,,,no
37,e&5ic^ian,I+ng<le,scoMnCdar,,428,yes,{$bno,,30,Na8\,,,-1,B,,_cm
`h6,man#Cemdet,divorced,tertiary,,A0:53IvH,no,no,cellrular},7,aug,324,1,-1,,,ye2
4~PPdf,management,married,,no,275,ibo,J,,5s,may,,2,,,,no
48,Yrie\,marU&ad,seconmary,L,3726,ehs,no,cellular,29,jul,369,2,{z,0,,no
59,r(etrx,marrXed,primary,no,6F8,_o,no,telephone,23->,oct,257,2,12`,3,success,%
48,technician,married,specondaZryM,no,~7,o,,cellular,5,aug,459,p,-1,b;/,,no
4,m`nageet,aiedkY,tertiary,no,96,y+,O$w'3,cellular,16,jul, \jX,,-*t,",",,no
41,technician,rIied,tertiary,no,13,nf,no,,;,luYSn,"18a""C",2,"-""",0,,no
B,admin.,siEgle,secondary,`,6Gy,L,/.,cellular,14,~ay,9,6,-1,0,,0mD
O1,technician,single ,,o,2305,no,,cellular,X4,aug,139,s,-R>,20d,,no
51,blue-collar,married,secondary,no,0,o,yes,,3,jul,09:,&m,,W,,C
2g,services),sing+,secondary,no,3331,yes,"r,o",,2W8,m`ay8,22`9,o.,,0',,
59,unemployed,single,,8hmy,541,no,P,Scellular,j,jan,645,i,-,Y,,nf
Y9,u~neAUloyed,married,rim}yL,)j{,1-9`,no,no,cellular,>5,feb,,1,Z,0,,no
jB8b@,entrereneur,married,tertiary,mfo,/20,ysy,%,cellulear,18,:oY,14Y,+,-1,0,,o
i|6,blue-collar,q;ne,[tertiar%jTH,no,3z49,yes,no!,,17,jun,5v6,{,-1,,,To
45,",_lue-colay ",married,primary,Fn:o1,0,#J,n<,cellular,19,aug,,2,-1,0,,no
58lH,entrepreneur,Zard,secongda-!,no,0,Mn,yes,cCeluPa8,21,nov,5>6,N,-1,0,,v
n31,oservic,married,seconiagy,no,42=,|',D,eluar,9,dec,149,3,-1,0,,
34,dmiE.,isl-,tertiary,-,10U-],no,=(p,cellular,m9,4R,2q,1,15l,5,other,no
27,student,si9ngle,,no,6424,no,no,ce$uslar,29,ja9,129,2,,0,,no
41,ervi8es,|igpe,secondary,`e,6b0,o,,,6,[jane,75,1,-1,0,,
;]#OG,services,(a<r0ed,secondary,n,52,no,no,telephone,,Feb,1-C4,3Z,-1,0,,y
,housemaid,marri}ed,primary,}o,Bq38z9,no,no,,6l,jun,145,2,-1,',,npJ
w>54;_,mTanagement,marrie,tertiary,,1r68,n^,no,,",",may,,,wA,%,,no
2],techicin,a5rCied,,hs,-384,ye,no,cellular,XS,aug,114,4,-1,0,,no
,blue-collar,6Tried,primary,oZ,$,(sw,no,,+,jun,23,A,b,0,,
<Q5,danTagePmen,ng,tertAHXary,no,7v0,<,CGo,,=*,jul,[9,1,-1,,,no
41,services,single,secondary,Wf,<,no,no,,20,jun,2bk(;4,=,-1,0,,nq
34,anag=men[,married,tertiary,K, 2q,ye~Hs,no,cellular,i,feb,504,1,-1V,0,,7n8D
4O,Jechpician,married,tertiary,,>5>,no,,cUtelelulalr,",",aug,T02,ZP,liJ1,0:,,no
,manaYgentV,sinoleZ,tertiar_y,no,1682,yu;d%,!',cellunn,19,,147,1,)17,G,faclure,no
43,}b^ue-collr,,,NM,117,yes,#,telephone,28,jan,<?0,2,2<0,,theo,o
36C,ybluellar,divoZrced,eondary,y9n1,0k,ykes,no,cellular,vxK16,.a,8C8l,J,,-;,failure,no
51,unemployed,mp?arried,secondary,B',1760,U,yes,ellu2ar,19,nov,1a62,1,-1,.,,nm72
c5f5,"technmciynN,",single,teri2ary,no,11@l8,",nqbo_",Fo,cellular,14,u-,K4*1,3,-1,jQ,,nz
"t,",lue-cop9l)ar,ya4KrUed,secondary,no,326,<y@msx,yes,cZZelllar,7,Vl,112,,T-rh2,,,no
40,"""elg-emplyed",nngl,,no,628,R(,.j`?,cellular,IQ,,90,1,,?06,,o
50,technician,Warfiyd,secondary,,20,yes,p,cekular,9,jl',95,1,-1,30,,no
Mn,blue-collar,single,,,-!61,yes,|eC,4e3lultr,15,may,212,$,,6,other,nm
5F,technivcanf,married,secondary,no,5618,yes,no,,15,may,<13,"H""s",F-,F,,o
jT9T,bluet-collar,mar#ed,primary,no,,y,no,cqllular,19,nov,206,5,"d,@",,,nr
34,~lue-ollar,";,arried",seco~ndary,i,187,yes,y,,1l,m-,379,}Xk2/,xA,R,,no
,blue-collar,single,secondary,[,<2:39,ye,nopc,cellular,u,jul,9HY,1,-1,0,,no
l28D,management,s;g]vle,,no,1&63]cS3,n,no,cellular,8,sep,N3,1,',1,success,no
48,admin.,married,primjPary,no,7i,d$oo,no,,h4,jun,29,+,-1,0,,no
Y8,teOhniian,dvorced,secondary,o[,54,no,n,,29,gU,,3,-1,S,,')no
2,blue-collar,bLingl,primary,n-zr,102,:,9wZ/,,k),mfay,46,1,-1,s,,no
62,rtired,,primary,no,,no,"W%y,",,,,280,1,-|to,0,,no
29,management,vmjar`i,tertiary,no,,,",f",cellusar,3,(&gu,17t,1,-1*,,,no
fA1,services,Vriee,seonkary,no,74p,no,yes,,19,jun,147,1,8#,u,,
B,blue-collar,single,seon~d)r,no,89j,,no,cellulaJ,t,,138,3,-1,z_,,xoU
56S,re$ired,,prm4dry,no,1947,no,no,cellular,3,,124,C,34,2,fa~i*ure,no
G,tecniciaK,divpo:ced,secondary,no,204,no,no,cellular,`q,soug$,134,u2,-1,0o,,n3@
13Chl,mangemen,single,tertiary,no,2163,`n&o,Po,celluxa'=,5,_Lun,317,,-1,0bQ,,
50,services,Oarrid,Rse#canary.,no,683,,y;s9,,#@6,may,129,<,-,0,,
3,serz]ice6,divorced,sconda],niU,23E,yes,no,cell#lar,|n,,62U,3,-1,0,,no
32,blucoll_ar,married,primary,,-105,yes,cyes,telehone,3(lp1,,_4+,19,,g,,n+$
52,"tb=ue-c""ollar",ma9rred},primary,nP,382,nw,yes,cellularl,^!>,ku,`I,7,-1,{,,no
;,Gmnagemen>t,single,tertiary,n]I,1727,no=,no,cellular,>8,,3p37,1,=eB1,0,,no
j{d,technician,mXried,e}rtiaRy;,no,v856,P,no,c0llu)ar,4,{,)+2,,w,0,,no
h8,,marred,,no,4497,yes,,,15,may,276,,-1,4},,Wso
31,melf-mplKe,single,tertiary,A-,3343,1,%$,Pellmnlr,3,&sbpi,3A65,1,94,1,su+chss,yes
0,re6i,married,pri}mary,no,32H9,no,X,cellular,7b,apr,148,1,-1,,,yea
g,retired,married,primary,no,49bM,no,no,eluW/r,4,m?y,9h,2,-,0,,no
45,technicanJ,Hmrie,tertiaryl,no,115,no,8{;,cellular,o,de>,147,,194,oU,oXhec1,|
56,management,mUFried,t%`qrtiHaEy,no,935,YeIsP,no,"""celluOa!r",sW,ma~y,209,J,1D2,,f0ilure,m
53,blueK-collar,married,primary,Rs,-T62,no,no,celulaFr,29,ac,G47)0,%j,-1,0,,yeEs
j43,blue-collar,married,secoa7y,,7973,e6O,no,cellular,F+,@Tm:,100,X,-1,$,,no
52,mnagement,"mrr""ed",te9twb}ary,no,-977s34,yes,no,celar,4,feb,4}@,1,-1,JY,,
/K2,technician,single,sB-[conLdar,no,674,eV,\yX,,1S,apr,169,1,3y,3{,fslu/,no
{9[,management,marr2}d,secondary,nA,27,yes,no,cellular,24,jul,63,2,-1,,,no
,technician,mr:ied,se7ondary,no,,no,yes,cellular,27,},,1,iA +,0,,_
;v],,married,secondary,ToL},3814,yes,0,clula,"J""1",julq,2}6,,/(-1,D&,,",GH"
,,ari]/,p<X.imaAy,no,,.,tno,cellular,21,aug,238,2,-1U,},,\=
45,amQnC,mHrrtied,secondary,sno,1214,yyeuF,:,cwllIl}a,2f}8,5jl,1T18,,p1,0Q,,5o
52,hokuss:aid,ma5ried,s'econd~*y,<,3923,yes,@2,,S?,may,K,,-1,0,,yes
4k,"bUE,e-colilar",married,secondary,,1405,yes,no,,,may,629,/,*-Wt>,60,,Uys
53,admin.,,secoodry,no,-197,ywef,yes,,15,may,178,1,-1,$,,no
,b?ue-collar,married,rim[ry,no,4Y808,"9""",no,,16,<h,I36;,,-1,,,*
34,stoGent,siOgleM,t/Uiar y,no,1322,n,no,,N2z>,aug,$(,,-!01,,,no
2o63,technician,Ydiv5rcwd,secondary,no,140,yes,no,,5,"""-6!my",227,1,h,(,,no
43,technician,divorced,secondary,wo),1;\|,Q,,cellular,C ,au%,j1,r,?'1,0,,RB
7[,blue-ckll4r,single,secondary,O$*o,22?8,no,no,cellu#ldaU,,feb,i22,NI,365,1,,o
t,dblue-clqlar,,primary,no,71,yes,n,,v0|,F~,678,1,-,0,,!~2o
40,u9X&loye,m'arried,secondAry,,"M1,879I",yes,n(o,,5,jun,59,7,-1,0,,R
,blue-collar,siEglbe,sTercondry,v[,s,yesA9,i,,K19,may,0s2,9bL,-1,1(q,,no
55,manZageme$t,married,,no,559,ro,/P,cellular,,jan,,2,-,0,,no
29,student,single,secKndry,no,",124",no,no,,`,Xg,26,1,-1,,,no
q1,management,mrrKe},er$tirN,5,4,yes,tvn,cellular,,jul,63,Z,-,`,,oM
25,management,single,tertiary,no,J457>,nfCb`#,,cellular,2,jun,<-100,u,-1,O,,no
56,blue-collar,dvrcedE,pri1a`ry,nR{,7b49_c6,yes,M: m,cellular,x;,cv,115,~j,'i{1,0,,^1no+
55,tech_nicin,mrried,sfecondry,0{l,-1j4,yes,v,cellular,$,may,82,,-1,h,,of
