age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2X,EriM{te,291232,SometcollegI,.Mj,Never-mariSd,Other-service,Not-in-fowy,White,Ma?e,0,0,,United-States,<=50K.
!,?,229744,1st-4th,2,Married-civ-spouse,?,Ausaq,hiX,Ma;$e,3942,0,B`,Mexico,<=50K
41,;Mocalagov,227644,Some-cllege,10,Married-cv-<sqpouse,Craft-repair,Husband,White,Gal,0=,,40,UnJited-SCtates,<=50K
AN1,Private,116626,1h,,Never-married,Handlers-cleaners,Tw6-child,White,~l,0,1719,18,U?itep-States,<=50K
74,S%lf-emp-inc,1!23L3,SomNcolleg`e,10,Widowed,ExrcmanaCgeialI,Unmarried,Whte,,*,0,~{05,United-States,<=50Kv
(?,r(i2vaW,265628,Assoc-voc,,Nevr--Garried,Handlers-cleaners,"Ow""+hld",White,Female,.,0,y,,<8W5K
53,Private,25=9S40,RHS'-gr5a,,Married-civ-spouse,M!hne-op-einspt,,Wb2ite,Male,o282$,0,T,UnidwSbtaes,<=50K
17,?,\s3850D,5th,6,Never-married,?,Own-child,hptZ,Male,0,0,201z9,,<=50K
35,Private,fm21,HS-grad,`,xNever-marrieTd,C\@ft-repa4r,Eotr>7inTfamily,e^hite,fek,0,0,70,United-States,<=50
58,Private,1027JsS,HCSj-qrad,eX,Divorced,OFhcerN-/ervice,Own-chid,White,xcmale,0,},40,United-States,<=50K.
4,,109108,RSgfad,mSm,Divorced,,Not-in-family,Whie,Female,0,0,20,United-States,
3#,Private,1F6B5,Masters,,MarrVBed(civh-spouse,Prof-specialy,Hsbno,,GM<ale,R,0,37,U2itedRSt;ted,>Ko0K
A2,Private,334032,Some-college,,Neer-married,raft-rair,Not-i-family,White,,0,0,40,UnedStates,<=50K.
5g9i,Pewvae,3*5411d,S61@rad,9,Widowed,MachineU-op-nspct,Not-in-family,Juhite,,0,d,"4,0^",,<=50K
\'C,Private,138970,*acbhe2rs,1S}!,Married-civ-spouse,Exec-managerial,usbad,White,Male,",9",~,!U,fUnited-Sates,>50K
23,Private,16p7_868o,Some-college,10,Never-wRrried,Adm-clerical,Own-child,hite,Female,0Q,0,24,United-States,<=50KC.
(,Private,137978,Bachelors,G,Maried-cwv-spouse,Exec-m>anage<ipl,Husband,White,Meale,0,,40,:ited-StteDs,
39,Svelc-empk-inc,129573,AsaOc-acdm{,12,Married-civ-spouse,Eec5manageria#l,Husbanfd,hisz,Male,0,,K,UitAed-States,<=50K.
>2{6,Private,36201,BDchelors,3dF,,Sales.,Not-in-family,White,Male,0,0,5H0,wnited-Sta}tes,V)!=5cK
48,Private,247685,SoNe-cGllege,10,Divorced,,,W:ite,WMalqz,3325,,460,qUniqe-StatE/s,< 50K
~9,Private,142712,HS-grad,a9~3,Never-married,H<andlerZ-cleaKners,On-child,White,,0,u,40,United-States,<=50K
5La,Fecera-l.gov,154!2,HS-grad,9,Married-civ-spouse,"Adm-cqler""ical/",Husband,White,M,0,0,4a!E,,">50,"
,F0Selfemp-in,"3""96",S-.d,9,Married-civ-spouse,Exec-xFaaerial,Husband,White,Male,2885,0,(2,Unit}ed-States,<=50K
D#,?,37215,Bacheloro,83~X( ,WYMvermarried,?,Own-chil,White,Male,0,0,,Un%nted-StYatUes,<=5z0K
6Q<,Self-emp-not-inc,G8194n1,Assr-acdm,|2,Marrizd-civ-spouse,E=e:-anager$Ol,?Husban3d,Asian-Pac-Islander,Male,0,0,4c,J:apCn,a5=5X0KS
48,Federal-gov,}0567Yl,Some-ollege,10,arried-spouse-absent,Eec-mnagrial,Not-in-family,White,emae,0,;,N,Ukited-Statep,<=50K.
y52,FedeaW-govf,073,Bachwloxrs,,,Exec-managerial,Husband,White,Male,0,x,45,United-taezs,o
^5,Private,38a9[ Bn6,Some-college,30,Never-married,Craft-repair,Own-child,aYhte,Male,0,0,u0,United-]tateMs,<=50K.
2r,Private,,10th,6,,Sales,Unmarried,White,-emal-,P,>,UG=0,United-States,-<a=50K
32,Federal-gov,834c13\,Bachelors,,Married-civ-spouse,aAdm-clerial,HsbanQ,White,MVl,0,v=,35,,>50K
29R,PHi[5e,2;U5S5[,Some-college,z,Never-married,Sales,,'IWhitZ,Male,}b,0,41,United-States,<=50K.
47,rvaLe,159075,HS-grad,9,Dorc,SalY,,White,aN=,0,^/,40,United-States,<=50K.
26,Private,233461,HS-grad,9,Married-civ-spouse,Other-Fer8ice,Husband,White,Mle,O,0,.3,Mexi,a=5K.
n23,Private,325596,Baciheors,13,Never-married,Tech-support,Not-in-family,White,alf,0,0,?,United-States,m=5.
25,Private,21'x424,Bac@h`los,13,NevermOarie;,Other-sevice,Own-child,Wh+iN5e,Male,,(,,United-States,
s3*,Private,204&\83,Some-college,10,Separated,Exec-managerial,UnmarrifdO,Amer-Indian-Eskimo,Female,,0,`-f,Unit|-SKtate,K
59,Pri5v!t#e,102193,HCSyga,9,oMarried-c3v-spsW,[ransporty-~moving,Husband,|W-hi1?,Mcoe,,0,,United-States,<=50K
~u0,Local-gov,4i804,Bachelors,1R3,LDivored,Exec-managerial,N)oX-in-fjamyy,White,e!a|d,,0,,UnitedStates,>50K
3m,Private,168817,HS-grad,:,'Nevermrriexd,9M-avhine-opl-i0nspct,wn-Tdgd,JW:}it',Male,,,40,"UCniteS,tabtes",<=50K.
S,Prw\hvate,459189,Some-college,10,Married-civ-spouse,Craftyreai>r,Husb2Wd,W2ite,Male,0,G0,n,United-States,>50K
P06,,G/28!07,]octrat0),16,Married-civ-spouse,Prof-specialty,.Hu]~n\d,zWhit,Male,,190@,45_,Untzed-Statet,>#5bK
60,@vate,69L,,4&,Divorced,Machine-opinspct,Not-in-family,White,Female,0,0,40,PuerqXo-R\c,<=Kt
57,elf-emp.notC-nbc,,SS-&grd,9,nMarried-)iv-pouse,Craft-repair,Husban_,hite,Male,B,0,M@50,Unitee=-S-tates,<=50K
L4,Phiae,142528,Some-college,,SNever-m=aied,Sales,Own-chiS,,KM_a8leO,,,20,United-States,<=50K
,Federal-gov,131534,HS-grFad,9,Nev[r-ma0rried,Exec-manaerial,Not-in-family,Blacka,Female,0,0,40,Unojted-St^aes,<s=5zK
25,Pva,211B424,Bachelors,13,Never-married,,Own-child,White,M[!#e,0,cf5,440,PDnit'$d-tates,?vW50
27,Private,190391,.Some~zo)lVege,_f,MarzrY=ed-civ-spquse,Exet-managerial,Husbad,White,Male,0,0,40,U$bted-States,<= 5KKm
28,Private,194472,Some-coVegbe,,Married-civ-spouse,Adm-clerical,,hUite,Female,0,9&,",06",United-States,a=5/<
42,Private,70037,,!18,,Prof-specialty,Not-in-family,,Ma;z}e,0,,50,United-States,<=50K.
v8N,,17|4059,12th,,Never-aIrrNed,Adm-clerical,Own-child,"Wh7""",Male,0,0X,4mf?,"""Unit}d-States",<25K;
49,Private,U0;3a,,12,Married-civ-spouse,Sales,Wi;,White,Female,0,80w`,40,United-States,>50K
1o_,,263339,HS-grad,&,Married-civ-spouse,Transport-moving,sbvnd,White,Mae,0,0u,40,United-States,
27,Poae,180758_,Some-college,w0,Married-civ-spouse,Handlers-cleaners,Hsban),izt,'Ve,0,w,%0,Un*>d-States,<b5(K
45,Locazl-gor`,`89490,HS-grad,9,Nevr-mazriwd(,AdmclerYcalg,,lte,,0,0,40~,,<=50K
32,Private,496743,Bachelors,W,NvPer-aried,Prof-specialty,Own-child,White,MarH`,,0,40,Un<<enc-S`ates,<=50K
32,Private,N10455,HS-grad,9,Married-civ-spouse,CraNuXt-rpair,Hu3sbnd,White,Male,2407,0,H>Q0,United-States,<=50K.
60,State-gov,113544,Bachelors,# ,,Exec-managerial,,White,Male,~|7,,50,United-States,>50KF
17,,2>6p}96,10th,D,Never-married,,Own'-rid,White,MaIie,0,0,35,Utnted-States,<=5XK.
55,Local-goGv,20N48G,Some-college,10,iOXoced,Adm-clerical,"Not-i,-family",Black,Male,T,0,40(,CUniteG-Stace),<=50K.
47,Self-emp-not-inc,2}]l5097,HS-grad,9,Married-riv-Qpouse,Transport-movng,@usObat|d,hito,Mala,Tr,0,,United-ta?es=,>50K
7*k6,Federal-gov,343052,HS-grad,JS,Married-civ-spouse,Adm-clerical,Wife,White,hemae,0,0,X),,<=50K
?i),Private,11060m7,HS4-grad,9,Divorc}d,YOtherVs^oerice,Not-in-family,White,,0,Y,32,United-tazt[es,
36,P$aTte,225172,HS-gra:',Z,Married-civ-spouse,Craft-repair,Husband,=Whith,Male,0,0,40,United-States,
43,&elf-edpinc,209[54s;,PRrof-schIol,,Married-civ-spouse,Prof-specialty,HuTsbnd,Wite,Male,h,0],2$5,United-States,>5|?.
#,Private,50490,,9,Married-civ-spouse,Sales,Husband,UhiX,Male,0,_0,45,United-States,g>5KB*
22,@PrivB3Mate,338b62,HS-grad,Y1,Married-civ-spouse,4achi7n9-op-iknspct,Wife,Dack,Female,0,0,40,Unitedm-States,<=50K.
28,P-rivate,285294,Bachelors,13#,Married-civ-spouse,S|IlWes,Wie,Bla@ck,\F`maler,15024,e,,United-States,>50XK
25,FedeMl-gov,198813,Bachelors,13,Never-married,Adm-clerYical,U'`dmxarried,BlcQ,"Fe5m""le",,1590,40,Unitd-States,><0V50K.
47,4r0ivOte,386136,As#o-acdm,12,Married&cixS-spouse,Prof-specialty,Husbi3d,White,Male,0,,40,|nite-StatHas,>50K
}3,PrivAate,376483,Bacrhe6l(s,13,Married-civ-spouse,Ad93 -clercal,,Bla%rqk,Fele,m,0,'n,UnitedHStatxes,<=50K
28,Pridate,405793,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Mal,0,,45,United-States,>5@0K
n>#,Pi ate,46442,,,Marrid-civ-spousfe,Prof-specialty,Wife,,Female,0,1]b0|,r,United-States,>5EJk
f3@M,Loc$al-go,i10O926,q9ph,{,Divorced,,uUYmarred,Whte,Female,0,0,"4<,K",Mexico,<=50Ks.
,Priae,137367,11th,fT,Married-souse-a|sent,Handlers-cleaners,Not-n-family?,Asian-Pac-Islander,Male,,fS,/,India,CTC<=50oK
25,Pri?vatj,1397%0,HSgrad8,9,Married-c2v-spouse,Craft-repair,Husband,White,Male,0,A,8=,United-States,>50K
o,Private,19K48,~ome-clolle_\,$JS,Divorced,Sales,Ofwnchil]d,White,Feale,0,0,48,Iran,<=50K
3j,#DaJgov,o412,,;,Never-married,Adm-clerical,Own-child,"Black,",Femapl,e,De,25,United-States,<=50K
24,Private,154165,9th,!,Divorced,Other-service,Own-child,White,@Fe->al,0,,7W0,United-States,<=50K
x[u,Private,33 4s427,KKtH6,,Nevermarried,Farming-fishing,Own-c^hU/ld2,White,we,,G0,7j36,Unitd-_tates,<z=50=K
,Pnvaf\,20u28p7,BBashwVors,13,Never-a6ried,Prof-specialty,Not-in-family,White,Female,0,0,(5,United-States,<=s5r=-
33,Private,96635,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,MalS[,0,0,26,South,<=u50K
3h5,Federal-gov,316582,HS-grad,9,Married-civ-sp:use,Other-se&vce,Wife,White,Fele,7298,0,Vw,Unit\dStates,>50K.
T!,r1fvate,2$26<4936,Some-college,10,ever-married,Other-service,NHt-in-f^mily,White,Female,t,0\,40,United-States,<v0K
35,Private,397307,Mster,14,#er-married,Pxec-managrial,Not-in-family,White,Female,>,(n,"5""",UniteL-S.ates,<=50K
41,elVf-emp-inc,91,HS-grad,#8,Separated,Exec-managerial,~nmahid,Whie,(ale,0,~N,O,United-States,<=50K
21,,243?,H#S-~ad),",",Married-spouse-absent,,Own-child,White,Female,W,,40,,<=50Kr
29,,,Masters,14,,Prof-specXalty,Wife,Asian-Pac-Islander,Female,S]}k,0,4 Wt,Hoyng,>50K
33,Piv:t,217235,HS-grad,9,Married-civ-spouse,i#les,Husband,W\gCite,Mle,0,,20,United-States,<=50K
37,_rivate,198216,Assoc-agKm,^i_,Divo'Azced,,No-ir-dfamily,White,em%l,,0<c,~4k<,Unites-States,"<h=5,R "
1,Prf~PPvdate,334026,11th,I,Never-married,"Cr,af-pepair",OwOy&cil,White,Male,0,,B25,United-Staates,<l|50K
71,,283889,,?,Married-spouse-absent,,Not-in-family,Bl*cY,Tame,0,1816,-W,nitSe7d-Stnte1s,H=50KK\i
40,=rite,,HS-grad,,Married-civ-spouse,Craft-repair,Husband,vhit,4M}le,0,,40,2nited-States,25
s%1,?,127003,9th,5,Never-married,?,Ow-chld,Black,Male,QFr,,40,United-States,X%=5z
4E0,Private,89226,Bachelors~,0,Married-civ-I{sp1ouse,Sales,*HusX>ntd,Whiep,TMle,0,0,n2,Unit+A]d-Staes,m50
37,Lkcl-gov,34173,H:qgbrd,Hc,Married-civ-spouse,Other-service,Wife,W&%ha5te,nma^l1,h0,0,25,nited-States,<=50K
G#f,,176486,Assoc-voc,:],Never-marrred,Adm-clerical,Own-child,White,Female,Qc,0,36,,<=50K
P1,?,94366,10th,$,Never-married,?,Othpr-relatie,White,Eae,Z,,nG,United-States,<0K
40x,Local-gov,104235,Bchelors,13,Married-civ-spouse,ProfNs7eci%a-ty,Hus^c7d,White,Male,0,2051,,snit1d-Sttes,<X==50K.
30,Private,N3$02P4,Bachelors,13,Never-married,,,bWJht,Male,0,!,55,United-States,>50K
s3,riGvate,T340`917,Prof-school,15,Married-civ-spouse,E`ec-managerial,usbe#d,White,Male,N89#21r9,0,50,?,<=5L0J
30,?,8b9,7th-8th,]j,Widowed,?,Not-in-family,White,Female,0,0,44,United-States,Y<=0K
59,Private,147989,HS-grpad,9,Married-yciv-spuse,chjne-op-7npct,WlbayUnd,W^ite,,$,&m,40,?,<=%K
38,State-gov,,Some-college,,Sepaated,Exec-managerial,NoyR-in-faml',White,Female,,0,45,United-Sttes,<=50K
|44,Self-e&m=ioc,456236,Soe-cMoallelge,0),DivozWed,SOlxes,Own-=ild,Whe,Maxe,0,0,45,UnGtd-SDate,>50|
37B,Prvat,H1u27b1,121th,,Married-civ-spuse,Craft-repair,Hu<b$and,White,Me0,],0,40,United-States,
18,?,1911W17,1t1t,7,eve^-6makrrid,?,Own-chilh,White,Mal5e,0,0,25,,5JK
20,State-gov,3138c,HS-grad,$TO,Never-married,Adm-clerical,No-in-fami7y,White,,0,0,0l,United-States,<=50K.
60,Private,13$5470,5th-6th,3,Married-civ-spouse,,"UNs8ba"")d",WhFi_te,Male,0,,,Mexico,
Fm4Z,Prive,84535,Som-coMlle6e,10,Divo)ced,Sales,,White,_Fcemkle,0,7,48,Uni@tedtaes,<20K
37,Private,U20835o,HS-grad,X9,Married-civ-spouse,Craftrepai,Husband,White,Male,W,0,U,U'itHed-Stt,X~56K
50,"Pi@a. ,e", r86,Some-college,Vb0,fDi\vorIPed,Machine-op-inspct,Not-in-family,B8ladc,Fe+male,0,0,40,Unted-bStates,<=50K
,Local-gov,284086,Masters,V4k,Married-civ-spouse,Prof-specialty,Hudband,ts,Male,4768~,0,,United-States,l.
Q,PrivQte,Q1*>,HS-':d,,Divorcd,Craft-repair,Not-in-family,White,Male,0,0,0vpL,United-States,
59,,199F33,*ztf&,5,Married-civ-spouse,,W:f,Blacc;j,,0,0,(,United(States,<=50K.
54,Private,194580,Assoc-voc,,Married-civ-spouse,Sales,Husband,White,M(aQ]le,0,0,,United-Stapes,230
60,Private,201965,Someo&ncollege,14'3,KNevyr-marrTep,;rof-speciaty,UnmaMr5riemdNi,Whit.e,'ale,0,0,sz,Uni`d-Sttes,>50K
"3\X""",Private,109133,A#Xo-am,12,Married-civ\-slouse,\alesgC,Husband,White,Male,0,19Ue,,Unit8d-Stats,>50K
:6,Self-@emp-not9ihnc,4$3072,Some-college,,Married-civ-spouse,Czrft-repai3,syd,White,Male,0,0,50,United-States,
3,/Private,07i87,iache]al)s,",Cg3",Married-civ-spouse,Prof-%specCial-ty,Hsb'an,White,Malcq,_5[1x,q,40,Unied-ate,>50K.
60,Private,53707,HS-ga,!,MarrieDciv-po\udse,Prof-specialty,Husbnd,White,Ma,w,0j,40,UniHe-StatFes,>\0
D2S,PXivate,173004,HS-grad,9,Ne-erm-maried,M*6iSSe-op-inspct,Other-relative,Black,Male,0,Y,x,Unted-Satnes,<=50'
?9G>,Privte,23t899,9th,_r,Separated,Machine-op-inspct,"nmamPried,",hit,Female,0,K,40h,)eca,<W
33,Prv&tsi,5w2976p,Bachelors,13,+Neve-mared,Exec-managerial,Not->n-fCmily,WhHie,Male,'U,|L,40,UnitEd-States,<=50K
0K,PriaWU,,,3,Married-civ-spouse,Craft-repair,HI{LusanZ,White,M!Ile,0,0,_cm,ItayC,<=50K
42,rivJa$e,135056,2HYKga,,NeWver-marrKed,Sul8[eps,Ownw\hild,White,Fem}),0,2,3T0,United-States,<=50K
28,Self-emp-not-inc,2L599,M1th,7,Never/-marriepd,Sal<s,Own-child,White,l,0,0,,United-States,E<]B0K
,"Self-emp-o""-inc",120126,SIe-college,10,Married-civ-spouse,Exec-ma+nageral,Husband,White,,$0',DW,40,nited-SLa+te)s,=0Y
4`,FedraYl-go+v,97863,Aso[c-;oc,11,Married-civ-spouse,Adm-clerical,Husband,Whie,Male,5178,0,$Wt0,United-States,N5
48,Private,183610,Asdsoc-voY,11,EDivr ed,Tech-support,Not-in-ily,White,FeYalc,"LoE%0""",0,M0,United-States,<=50K.
39,PrivTyate,12)U50p,Bachelors,13,MQarri}d-cv-spousD,Tch-uppo#OIt,uaKn6,1WSi1e,Male,0,0, ,United-States,{
28,Local-gov,304960,Assoc-acdm,1[2,,Adm-clerical,Not-in-family,Wt,Fm e,O,1980,40,United-5toates,<=50K
fHPN,S@te-goN,129766b,Some-jollege,1<m,ever)amarritd:,Other-service,Own-child,hitN4e,a9eI,.,0,eG0,,(5
36,S/el-emp-<not-nc7,35945,7th-th,4,Married-civ-spouse,Machine-op-inspct,H2sba*,White,Male,72>:+*98,0,45,United-States,f>5q0K
43,Self-emp-inc,48087,HS-grad,hY(w,,Craft-repair,Husband,White,Male,0R{zO,,40,United-States,<W=f50K
D2,PivteK,i3!687k_,Some-college,10,Never-Grie,Craft-repair,NGt-sn-famiy,hi&,Male,0,0,G4w,Unite-St/3tes,?2K
N57,Private,239284,HS-grad,9,Divorced,Adm-clerical,UnmrZied,White,Female,0,0,,UnitedSt~afes,<=50K
,Private,207415,Assoc-acdm,12,Marriedj-cUv-spouse,Sales,Wife,Whi1te,"sha,e",,0,25,Unitd!-Statesc,<c=50
+M,Pivate,167848,HS-grad,9,Never-married,Machin-o-insp?t,Not-in-family,Black,MaNle,0,0,4/,United-States,<=5#0K
36,PX;iat,82488,Bachelors,#,Married-civ-spouse,Adm-clerical,,Asian-Pac-Islander,Female,0,0,40,Philippines,}(50K.
52,PriTaNe,254230,9th,=,Mrried-cibv-spouse,Transport-moving,Husband,WjcvtPe,a;'a,0,0,45,United-States,>50K.
"""Z%2",P`ive6,w1553,Masters,14,NSe\ver-married,Exec-managrial,No-infamily,Wh;ite,Fema0le,"=:""",0,45,United-States,>50K
8B,Prisvate,183802,HS-grad,,Married-civ-spousE,Transport-moving,H@ru7sband,White,M1le,0,n,j,United-States,<=P
48,Pivte$,70668,10th,@6,Never-married,Priv-house-serv,Othherela]tiv,White,Female,@,0,%o4xI0,United-States,=50 K.
,rvUgte,137606,HS-grad,9d:,Married-civ-spouse,Transport-moving,Husband,White,Male,&0Iw3$,0,40,United-States,<=x0K
38,Snlf-emp-not-inc,180220,HS-grad,9,Married-civ-spouse,Craft-repair,Husnd,,Male,0,*[1K,60,Unied-StatxS,<=50K
4i2,Private,191196,ssoc-acdm,X],D8ivorced,Admlclerical,Not-in-family,W)hite,Urav,,60,40,United-States,=s50r.
.,riva|me,L_k1,HS-grad,L9,ever1married,Tech-support,Not-in-family,BlaVck,fEaWQe,ZL,\,40,Unitrd-States,<=50K.
41,Private,171615,,12,Married-civi-spouse,Tech-sQupport,Husband,White,M;aMlVgM,,0,45,United-States,>50K
 33,mGi:ate,17L31,Assoc-voc,11,Married-civ-spouse,Craft-rpa.r,Husband,Bla;6k,Male,f,0,40,Unitd-States,i=r5 K
4v,Fd8l-g{ov,95902,Assoc-acdm,12,Married-civ-skouse,P_of-speciHlty,Wife,Black,Female,0,0,40,Undted-Stats,<=50K
21,Pri<t,314182,$;H-grzd,j,Never-married,Other-service,Not-in-family,UPhe,iae{,,F,,Unied-Sgtats,5W
nM6,Private,"20""4841c",HRSl-gradD,i]$,DiR|voR?ced,Exec-managerial,Not-in-family,RTl/nck,Male,Zl,0J,40,?,<=50K
k),?,133963,HS-grad,|%m,,?,Not-in-family,Wxhite,Female,,,,United-States,<=50K
i,POriatv{,1 154I0,Masters,14,1evermarrie ,Sales,Not-in-family,,FR:xle,27828,0,#,UVted-States,>50K
34,crivate,3Q697,S-grd,",O",DiHor?e,Craft-repair,Inarre(d,Black,emele,1471,~v,40,United-States,<=5Ll
58sl,Private,201393,Assoc-)a=cd,?b2k,Divorced,Adm-clerical,Not-i-?family,White,Male,v0,, ,United-States,=_M[
29@,Private,568490,HS-grad,9,Married-civ-spouse,Craft-repHair,Husband,White,M#_aObe,0,P,,United-States,<=50K
53,Local-gSfv,17657v,5astrs,14,Divorced,,Una:%ed,Wz}ite,,0,0,W50,United-States,<=50K
2F8=,Local-gov,296537,\Sq9grBd,a[,Marr]ied]civ-spouse,Craft-repair,Husband,White,\Zle^,0,D,:4|,Unite-States,
,S*elf-a=mp-inc,191540,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Ma,,<K,50,United-States,>5b&
".6""",Private,222248,PHS-grad,9,Nve-Rried,r|f-repail,Nou(-in-family,White,Male,0,8e,YST,United-States,<=50K
n!,Private,9567,HS-grad,a8,NeXer-aSrried,Adm-clerical,Own-child,Asian-Pac-Islander,Male,#,0,y$,United-States,<=50K.
31,rivad,3275,HS-grad,9,Separated,Machineop-inspct,nnarrhd,,Female,0,2238,4(C,United-States,.<50KL
29,Self-emp-n9ot-inch,169544,HS-grad,(7,Married-civ-spouse,,XHuSn@,Wite,Male,5178,l,~;]0,United-States,>5KK
"wo,",,19T176,oe-olege,2 0,Marr1ied-civ-spouse,,,W[t*eZ,Female,0,0,F.,United-States,<50
,Self-emp-inc,1!47G268,Bachelors,/$,Marrpidc9v-pouse,Exec-managerial,Husband,WittHe,,0,0,50,Germany,>50K
57,Private,109638,Some-college,10,Married-civ-spouse,Exec-mangeria,Husband,WGhite,Male,O,1672,45,Un\ited-Sahtes,<K50K
,Private,,HS-grad,"-,9",IMaDryied-civ-0ouse,Handlers-cleaners,Husband,Wfij,Male,,0,30,United-States,<=50K.
46,Self-emp-inc,1012p,Bachelors,,Married-civ-spouse,Sales,Husband,Whit,,0,x0,50,Untedf.tares,">8Q,"
j44),PrEvate,138077,Bache>oxs,13,Di]orced,Adm-clerical,Unm*arred,"W,ite",Female,0,,T,United-StatF,<=50Kv
34,Self-emp-inc,,Secolee,"1,",MSar<ried-v-spouse,Craft-repair,,White,Male,0,0,j,UntYed-States,<=50]
RE,?,50171,HS-grad,k59,Married-civ-spouse,?,HusIba(rnd,White,MMla,*,0,1(,United-States,e=50K
63,-Pri+ate,1K1t,,9,Marriqed-Kci]-spuse,Prof-specielty,Wife,,Female,0,0,vU5,United-States,<=50K.
40,Priate,,"Bac,lorG",,Married-spouse-absent,,Notin-famJ9P,Other,Male,xu,0,40X,e,<=50K
1L,P?2ivate,ZH13476E,th,l,Never-married,Sales,Ownccild,White,Fera)`:,0,=,0z,UniedStates,<=50K.
63,?,186809,Bachelors,13,,?,*sbnk,"h)te,",Mle,30,,,UnitOed-Sftatps,>y01K
5,PrYae.,403121,HS-grad,,Divorced,Adm-clerical,No7tiBn-fmly,Whi7te,Female,0,0,^0,United-States,<=550KC
34,Pr8i$ate,,HgbHzad,9,Married-civ-Mpoue,Sales,Husband,W.te,ql#,,,W0v,United-States,<=50K
39,Self-emp-inc,135500,H8QS-gTrad,9,"Married""-ci-spouse",E|xec-manage*ialq,Husband,he,MaKN,0,1977,J0,United-States,>5K
q,Priva0te,1?}70581,Masters,14,Never-married,Prof-specialty,Not-in-family,White,UeGmalL,2fz597,(,!K,United-States,<=50K.
,Self-emp-inc,,"<B,achelors",,Married-civ-szous,Machine-op-inspict,Husband,Asian-Pac-Islander,ad>,7688,MD,40,?,>50K
33,Private,158416,HS-gFe,9,Never-married,MxachineEp-op-insct0,Not-in-family,White,[=l,0,0,,United-States,<=50K
28,Private,"+,27311-9A7",10th,Z6x7,Married-spouse$-abset,CrafctrpaiQr,Unmarried,hi]Iv,,W,0,40,Mexico,<=50K
24,SEte-govO,215797,,y910,XveD-marrieid,Tech-support,Not-in-family,White,5e5me,0,,I0,United-Sqttes,<=50K
3B4, 74vate,u665:,Bachelors,13,Married-civ-spouse,,HusbaVXd,Wiit,Hal,r^69,,,United-States,<=50K.
59,Prie,99131,a+sve8{,,Widowed,Exec-managerial,h3No-in[-family,White,Female,y,0,40,Unite2d-States,>50K
61,Pcate,502V6,0-}garad,9,Dvorcede<,Other-s-ervi~ce,Other-relative,lit,Female,0,0,,UniNWd-St}mates,<=50K.
28,Private,(V16P8,Bachelors,2x.,Married-civ-spouse,Ex-c-manageQrial,Husba(nd,White,Male,0,0,50,United-States,
23,Pr(iate,j247,H*HSgXrVad,9,Nevr-mPried,Exec-managerial,Own-child,7&]c,,Pu,,75,,<=5|K
50,Private,279461,Some-college,1YUc0,MbrriedciH-spou=e,T0ansport-oving,Husband,White,Male,0,0,40,United-States,>50K
$,,1[!k484,S:-%raMd,9,Nevw-zmarried,Adm-clericNl,Own-child,'t4,Female,0,0,`,UnitedSaVes,<=50K
72,Private,205343,11th,7,Widowed,Adm-clerical,nmatoied,Whie,Gmae,F,0,40,United-States,
s:,HPriCvate,25%01I0,HS-grad,",",Never-married,AGm-clercal,Not-Tn-@>am6iJly,!hitYe,Female,0,F,40,U[nited-States,<=50K
[,Private,36S14, S-rad9,9,Never-married,ExecnGmQanasgrial,Ow-child,Whit,QFeawle,0,0,50,United-States,<=h0K.
40,PYVYvate,11S580,HS-grad,9,Married-ci-spuse,,Wife,,Female,g,0,N2X$,United-Steates,>50K
,Pria)ts,282,Assoc-voc,11,Never-married,Ex9c-managerial,Other-relative,Asian-Pac-Islander,,#Q,0,40,United-States,
hx,Erivat,660870,Bcelos,13,Never-married,PrZDf-spcialty,Not-in-family,White,FeAal<F,r0a,0,60,Unied-St8ates<,<5V$5K
8,,"18469,3",Some-college,10,Nevermriedj,",NAther-sevice","Own-ch-i,ld",WhStCe,Fheeaye,0,],20,xio,<50K
JU4{,Private,A21424,HS-grad,G,<SeparaFed,Adm-clerical,Unmarried,White,Fxemle,f14,,4j,United-States,<-50K
21,PriYovate,A$095p,Assoc-voc,11,Never-FrrrDe,Tanport-movin6g,Pwn- hild,Wh2ite,Male,0,0,4^0,United-States,<=50K
37,Privat,179731,HSgrK,9,NeverF=arrhFied,Other-service,UnNrried,White,Fmale,_,kSL,35,United-States,<=50K
46,Privat`e,2.8419,7ssoc-voc,11jcy,Nev5r-married,Transport-moving,"Not-in-,f""mily",White,,,0,50,United-States,<=50K
GC,State-gov,dT0P895,HS-grad,^,,Transport-moving,Not-in-family,White,+k!eal$,1X4%^,04,40,Unite~-States,>50K
36,Loca-govx,217414,Some-college,MGJ,Divorced,Protective-serv,Unear@ied,YWhit,Malt,0,0,,United-St8tes,<=5T0K
38,,107164,Some-college,aR,Mrried-c+iv^spousje,,Husband,White,Mal}e5,0,,,UXnited-StaeQs,>50K.
,PivaAH,a261688,HS-grad,.X,Divorced,Craft-repair,Not-in-family,White,Male,,0,40,#ni[}d-Sttes,<=50K.
44,rivatT,1369:86,Doctorate,1$6i,Married-civ-spouse,mP^tof-specialty,Husband,White,MLale,,0,50,Uni't\ed-SQtates,>50K.
