age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
4,Private,7W.6(,,9|,Serateo5y,Machine-op-Yspct,nma<rie,"W7te""",Female,G0,,4a,United-SBtates,<=5MK
T,SeDlf-ep-not-inc,3343m6,So#e-cowleg,1YPv,,"Farm,-fishing",,Wht/3,rFenaH,,t;P,_,United-States,<=H50K
50,_PLivate,182M,Do9c3:orat,U,arried-civ-spouse,rof-specialty,Juoband,White,`<e,0h,96,5#,United-States,5*0K
,PrVivVat,74572$,HS-rad,9,pivoj$.Hed,SExec-manageri#[an,Not-in-familyuy,Whi$W,dFemae,0,,4(0,Unite-'Sates,=]5
-,Private,53860B,Some-collcge,,Never-married,SUal{sb,"Noti-fai,y",,ae{,06,Uh,5E,Outlying-US(Guam-USVI-etc),<=5:0K
V6BX,&Local-g!ov,233681,AsX(-aicdm,1M2,Married-iv-spouse,ExecR8Mbanagerial,;u[sbpan#,WZite,Mile,0/,v0W,,United-Stdates,<=50K
>,,,,+(3,,AP[rotectiO4ve-serv,Nt--in-faily,i<ez,Fmaw3e,,m/+,j,United-States,Fp-0q
W8,,,M12h,rU,NevbrImdaried,,On-hi/ld,,FemDale,0g,b,,United-#tates,
p<6j,Self-emp-inc,622,hS-gr,,M0ried-cisp;use,Transport-moving,us}`nd,Whi2te,Lalx,$f,/,,UnitXed-tbMa?es,>5Y0K 
,PoiC)te,2220j,Some-collOge,: ,Marriedciv-spouse,Prof-speialtN,Wife,hite,Ix8Femlq,D,q,E4x,Uited-Ot6tbXs,
,Self-emZp=-inc,2149@4,&o-rad,k9,Maried-civO-spouXse,,Hu\and,|1geie,Mile,V,o,,c-ited-States,<GN0K[
N,Pivate,SjF1,,p11,Married-c}iv-spouse!,Prof-spewcfaly,usnd,W[Ree,:M1ex,0,[,W,Unitd-SateL,"""<Ot/5<K"
t=,,243190,Bach)*lors,,Never-mac$rEried,,No_-in-family,AiaP-Pa[-Isl/ander5,"P""e",,_,3^?,,<=5OK.
3V,^Prit,54~43^,SoFme-cYollVegeV,10,Married-8iv-poue,alJes,Huba'ndX,8=h&te,W?,,n.,,United-StateL,
,ocal/gov,r340!.i-,aclors,?,"NevU-""mrried",Pofsp5Dialty,O/csild,,"Fvma4h,e",,,z>50,United-Samtes,<rV0Ki
}2#,Slf-emp^vnot-inc,23891F7,HS-gad,%X,Neve-marris,Handlers-cleaners,Not-inE-faly,,",BaleW",,[,|,,>\50Y.
,Private,152373,Some-olVlege,Z0,D<v0=ced,Craftqrepoir,Not-in-famvily,Whitep,aHlYe,0,,?8,Unit_ed-Sates,>50G
o3a%,PPriva,1:%2747Z,BazhelXors,,"Married,-civ-spouse",mProf-sEcialty,,EWhite,MLe,0,{,50,United-St_ates,>Q:5.
,Pr;vQaDte,>&2913QU,,u,a2ried-/iv9spouse,Machmne-op-insptW ,HusYand,hit}e,Yal,0L,e,4uV,,<50.
38,Self-emp-enc,225860,HS-fgCAad,1u,D!vred,Exec-managerial,nrCried,Whwe,"M,aY",<.,,rU,nited-StateR,
',iri`te,6236,US-grad,,Married-civ-spouse,Cr(aft-srpar,DHJsan,Black,Male,,\,4+,U8yited-#StaXYs,9=50K
+,rivate,1Q9025,Bachelors,19-,Married-civ-spouse,Exec-bFaogerial,Hus1ban;,White,"MaB""e",Q98,.,.5,United-ttes,i75K
3kS,Prinvate,2346s4R3h,HS-grdj,[T,Never-mr}ried,,O_wnchild,White$,MXe,0,0,Z8,UnieQStQates,}h=0
2,PrP*iate,D60(8,Bachelors,13,N!erm?married,,,Whiqe,],I,g,5:,nited-Sttes,<vA0
A,,50,`S-graS,>F9,,Hand;ler+-zleaners,Not-infaily,,a``re,0,1669,40E,U@nsit[-Statrs,<X=0K.
32tX,yr)/&vte,,Som~he-college,10,,yMae}s,Not-in-famil,t,Male,,0,,,<=50K^
42yn,Self-emp-not-inc,P61056,nacheloK8,1f,Ne;ver-oa]rie d,Prof-specialty,\wn-cild,eBlack,eN,2174,,6m,?,<6AK
,Private,242D67,Astocacdm,X1,Never-married,Hrandlers-cleaners,Oa]wn-child,Wit=z,iaEle,+,O*,2C<,United-States,<=b0K_
5i63,,128Z68,Bchve>@fs,16B3,Maried-&i-sRuse,Execmanagerial,Husband,WSite,=HMa,1'50H2W<,",",MY,,>|K
@N0,Self\emp-xinc,8@3,HS-\grad,,"Marr$ied-""civ-spouse",Sales.,Husband,WHite,aS8C,H,,,Uh2nivd-States,G=r0K
3,Prhivate,y)867,,10*,Never-marred,Tch-8support,Other-relativW,Whi?te,hx]ma,i',hlmH0,',~ited-States,=50K.
9+,Ova,R79E4%3,HO-grad,w,TivorKed,tachine-opC-inspct,maried,Whi>te,4hlQ!,,1726,"4,",vUnite0-tates,<=5H0
!j47,Private,627i,Some-`college, ,Divorced,Adm-clerial,Ngo83in+faily,hite,No0leZ,+#,,E4#0,U2iHted-Sates,=5$W)K-
,LkocarCv,20F21,Bache~lHors,j^lC,MaGried-civ-spouse,Adm-lFeica,ife,hYt,,k,^,4L0;,United-StatIe,>Y+.
6ob,P9nrivateK,,70th-8Wth,4,Marrz+ed-civ-spouse},Transport-moving,"Hu""band",A~mer-'ndian-E(kbmo,"M,ale",C,<,45,L1exi-8o,<=/K
lw,brLivate,40'15K,Bahelors,1b3,,,Not-i-fai\ly,Wi$e,Femnle,0,!,|4,UnitedStates,<'8=5K
M},PNrivavtte,1L14O98,"1Zt""%",YE,"=Nver-,arrigd",Other-Nervice;,,Whie,Feml,"P0,",),2#@,U)tedCkates,<=50K
,?,117618,",Some-college",,Reve-arred,?,Own-ch>ld,Whte;,,,k0,,"U8nited""-State",<=50K
,Federa_-gyv,,Maste2s,,Marridciv-spoue,Exec-mjngPHria,Husban2d,hit,Mal9e,.,W8,{0,Unj4ed-State|s,
p2%P,Piva#t3,2882,,9)D,"NVeer-marriI""d",l/z,,{>toeM,,0ei,FG,sZ0,:l(SalmaGdor,<=50K.
$s,Priv'te,389932,HX;-ra,,Divd!6d,Transport-moving,^otF-;nfamly,BlackS,,TQ,$,5y,United-Sates,<\50K
2L,PrivaTde,21D0794,B=acheors,,Never-married,ProfTwsecialpty,O`hn0hild,Hhite,Fema0leU,Is,1,,nte0d-States,<=05
r?,1kilate,447V{,Some-coLllege<,1Q60,"N""ever-mrried",Sales,Notin-famisy,WWhitJ,LOal,$^D,,?,United-States,
2f6,"7Pr,vatet",j1605,Sode-colege,1b,Marriedci-spouse,Machine-o-in&ct,Hu<Jband,l'ack,=2ad@e,,j,"o""",United-StaFes,9K0f
40,riate,,Bacel#ois,,Never-married,IExxc-managerial,)ot-7Cn-family,Whie,Male,3.,P,EI,Canada,<=0
43,pdeVal-g+v,1Uu9,,,Married-civ-6spouse,Ad-clerial,Wi][*,,[e6mak(e,,L$,40,United-Stae:s,=PK
,|rivate,209%'14,-B6t,@S,ever-married,Mach`ne-op-inspct,Ucmarri!d,ph[tP,emw,,4:,40h,GMex*iAyo,v=Hx
33,Local-gov,s17509,HSd#grad,GF,Marr;ed-civ-sp ouse,Protective-serv,"H$""0bdnd",hite,,0,:W+,+0,United-ta_es,<05K
3Y,Privt,,9hM,',Dvkorced,HandlerzY0-cleanhs,Not-in-[family,W-h[lte,Mape,u!,,/(50,Unitgd-States,V_=A0K
9,?,2f{,Som-collgo,2Na0,,?,OOw-chiZd,Wvh^ite,Ma2e2,0,DwH0,,)Unitep-States,
8C,crivate,Z1;12027~1:,Sop-col#leJ9e,,Married-ciV(v?-spoue,Craft-Hepar,]HusSon,X^uv)ite,.MMlee,x,bO,M45,,<|=70^
9'jQ,P&wivatek,14nb16d,"HT-gea""T",,Married-civ-spoI'usTeH,SadlsI,Husband,oWite,e,50x13, n ,,UniLed0tatRs,
\,Pte,1E5u,HS-gadP,N,Dbvorced,.1Mdm-cleriFal,"Unma""6red",Whte,,0,r0,5[,Unit\ed-States,n<=)K
B6,Local-gov,27834,cmelor,,Nevqer-marr|ed,rotec'tive-ser>,,WhitYe,-\ale,,,4 ,Unitd--taN.ts,=0BJ7
,Se)lf-empnot-inc,13_9,Prof-sc!oSlJ,1M,Married-ciespouse,Prof-specDalty,HIan,White,MEale,,,y,Uni:tedQ-S~ates,>Z3'01
,ESelf-emp-not-inc,766F90,9,i*9,idowed,Other-mervile,`N-t-in-fa3ily),hiP,sa,,0,,England,<)=5?0K.
2\,ZPrivate,281627S,sNter,34,Neer-marriRdx,rYof-sp eci2alty,Nyt-in-famNly,",%VWhite#",Fem&a,Fl,,"0,1@B",Uitedt>tes,S<{R0K
3,,18;49=,s(B\}achelors~,1<,Married-civ-spouse,Sal$v,uqsbanyE,hheit,Mje,,1848,T'},:Unived-States,H0O#B
,?,",*P21742]",Some-sollege,oR,$NvDer-arred,?,,Whwite,Fe[ale+,X,0,30v,Unted4-St(at*qs,=E50_K
,Bive,,*10thH>,,Divorcd,Other-service,,Blcf,Fmae,G)P,,v40,Unite%sState,=<5k0I
42,.rivate,3*8045a=,1N+th,0,givrmced,SalBeU7s,GnmarrieFn,W.i0]=,]MQe!,1V9%`6,<,-50,ecu,<=K
2n(g,Privce,18w5`5,Bachelors,,Nve5-mar/rid,Tec-scpport,Not-in-ami%ly,Whitez,1mTle,/,,50,Unite-St%t#esg,00K
e+N,Pr8zvate,I'1)41,2omecollieg8e,{q%0V,&Yver-marrifed,mclerGicIl,"No`tinfa,ily",PPhe}r,,.0Y,:,\,?,<5/K
R@,,,,Q,#Iarredciv-spose,Purof-speOiaty,ushd,htV?,Male,i:,/W,n:0,,
23,,h5,Some-colege,,,Wes,N[-in-family,WhQite,MIle,0,"H""",<x,United-States,<=0K.
%25,PrXiva|tC,1689Q73V,Bachelrs,13,Marrie6d-zciv-pouse,Exec-managerial,Wi]fe,Whie,Femal.,,5,309,United-_States,>CK
QS,Private,3)47$3,Bacelos,l3,,Exe4nagerial,Not-in-3famiy,White,#FcmaleO,08GD.,,"""",|DUnit[ed-States,<=^/#.
F&-,Loczal-go_,2}29716,Hm-cole6ge,e0,SeSprated,Adm-clerical,Unvrhried,Black,FemalGelc,m%,|8,"x,0",Uited-S a\tes,<^m;0K.
4,Self-emp-not-inc,1420,Bxc|eors,r,Never-marrievy,,No-in-famil,Black,Oale,"1,0p0",0w+,/45^,Uvitned-Sta2es,h5w0WT1
.1,Private,171351,8m0e-collge,H,Mh!rried-civ-spouse,Craft-ripair,Hl]sbn,,Male,g,=,40,Unitez-SttRs,<=50!K
,Lcal-gov,,.-trad,D`,DevoIc>ed,Caft-repa)i!r,Unmarriued,Wh#Ste7,gQJe,,,40,xUnied-States,
Y3,Priovatxe,,Bch@srs,1K5,Marri1edciH-spouse,OthfCr-serice,fe,Whi`ptFe,Female,,w,g,,*5j0
iI,Privte,291232,ome-col7lbege,q,Neve-mDried,ther-seYie,"Not,ih-family","Whi""eh'",,0,!,4Sp,,<=50K.
,?,"?227974""4",1st-4th,2,Married-ci[-spouse,?,Hsband,Ghite,MK,3942,Ro,D0W8,MexiE*[G,<=50K
,L}ocalB-gov,2Y27443,Some-cllege,vc0k,Farried-civ-spodse,Crwf-repa;r5,3sbadz,Whmmi^a,,,h8,",",Un&ted-States,<=80
2?,Pmiu@vatd,1166&6[,th,,Neverd-mrrie,HaIle6s-clTaners,Ownchil,Wzit,Ma,uu,1719,1%,yUnited-States,<=50K
7n,SUlf-embX-i8c,623,Some-colerge,,W`idowhed,Exc-manag)ergiabl,UnmriW,Wte,&le,30,xf,(4;,nited[Staes,J=5RK
.8,Pi+pat(,265628,sRcoc}-vc,11],Neer-mzrried,HandXlers-cleaners,Own-cFhild,WhEte,,l,0,*WO0,Unite-Startes,$q50K
3,Pi)vat'e>,#A7940,HoHgra>e,K,Married-civspouse,MG&ine-op-fi$nspct,HuQbad,kit:,MaPBle,ou249#s,,|40,Un+ited-Statezs,]d=50E
17,?,,,,Never-married,?,Own-child,Lt,Male,0,0,{2,United)-States,<!50
,Privat,[U,HS-grad,7$,Never-mYfMrie,CBaft-repair,Not-i]p-famiy<,WhitZ,M1le,,0,70,United-States,.5i
58,gPrliNvatec,10279(1,HS-,),D|orced,the-s1er1ie,7Ownch0il,e,FmaMAle,,,Mby0,USnited-ta_es,
_)4,,1<9108,H-graJ,%,Divored,,N/t-in-gxmily,Wtite(,ema,A,=>N,g_,United-Stat`es,=l0K`
LfI,PAivat,Py`6N385,Masters,H1tk,Married-c_v-spouse,Prof-specialtV,"Hu,cand",,,(,w,37,Unted-StateiE,>5|0p
g9:,Private,#3v4037w,S~e-cole^ge,X0,Nevr-ma4rried,C}af\t-repaiz,Not-in-fmily,hte,"-[M,le",,-!,40,United-Stats,<=505.@
,Privte,v411,,q,Widowei,Mzhn>F-op-inspct,,Whie,FemHale,0,(0,c40!,2United-State,<=50K
4M,P\livate,W89v7=,=Bch4elorCs,,1aried-Fciv-spouse,Exec-managerial.O,M>1ban',WhitS,+?:e,,DLz,"^,2","Un*""Vted-State",(5K
%x2,Private,1768,Sme-college,a0,Never-mard,Adm-clQerica,O}wcn-chjld,,FRmage,:,x,y,Unite-Statesi,
~0,Xrva>e,,^Baeuors,B ,Married-civ-spus,Exec-mankager]al,Huand,CW$,MSal^C,0,8,40,4Unpted-StzteAs,<r=0Ks.
pU9,Self-emppli#nc,y12973,A>=ssc-Vacd^,12,Married-civ-spouse,Exec--anagerial,HusRlan,+Git,MaDe,>,,P5,,
2A>6R,wrivate,k36b0o,achel$ors,y,Nev r3maried,3XSaleYs,NtiH-famil,We(,psat,0cI,,,UntedSates,
[\,PrivAate=,257p85,=me-collge,"],0k",ioced,5af(-epair,,Whine,Mtle,,+,:{m4,Unitpd-States,qa
:,bP%vatPe,142712i,H-gArad,l,NeveZr-married,Hanu0dl'rs-cleaner,Own-child*,Whot6hM,Ma:le,0, j,er,United-Sta~es,
b,,4`521t,H-raA,):d,barried-ciEpv-spou-se,,Husban,,Ml,Lt,(,H,Unit4-States,&;{0K.
4]7,Self-emp-in)c,4M83596b,HS-gJrad,,Marzed-yciv-slouse,Exec-manSageria,_Husband,,MlBQ,%<85,0F,N,Uynited-States,<50
8,?,"""7ux",Bachelos,C,Nev1e-marridx,?,qwO-ch`l,'phVt,,q,l-?,P'5,"}RU""Uit/ed-States",<=501
6G,Self-emp-not-inc,197s1,Asso-adm,1-,MarridK-civ-spouse,Exec-manageDial,+7ubnV,A(ian-Pac-Islander,Ma$e,,0*>,n,J8pazn,<=50K.;
948,"ederalg,}3v",O506t47,pSome-coilege,N0,sarried-1pouse-absnt,,Not-in-family,Wht,mFem~bLl,g^SHA,,0N|b,United-Statea,<=50K.
2k,Federmal-gv,,ZBachel`ors,%3,Marriedci-spoEu!e,Exoc-sanagerial,WHu)sxan,Wite,Male,0,,tQ,Unite-States,0K3
{2e5,,]8q6,SomeNcollege,1S,Never-married,a8t<rep=ir,On-chi<fd,Whitea,MaP,|t0,I,3B0,United-StWtPzes,r=5h0KB.
xu~,,l4050,10th,d6,Nev<r-marrie,Sales,Unmarried,3W'|Pite,Fe>le,,^c,,U;ited-tates,<=50.
3W2,Federal-gov,8t1,Bac5elors,w43,MarriId-civ-spouse,Ardm^8cl erical,us_aAnd,Whit?,Mal2,<,i<],35,Uni$ed-StateFP,m0
*,PVKva}e,g47%l'8,,",09<",Never-married,Sales,,WhiJte,?Male,d*,-f8,B^,United-States,<=5MqK
4,PuiRvate,159075,HSua^,"W9""",Divorcd,SaMe[,Not-inJ-family,White,,,q,(4R,Unitedn-Stas,<=50^K.
2,P0va%de,_:F3U41,S-gad,Etw,Married-cJv-spouse,therseioe,Wusbnd,White,MaeT.a,Hy,a0,,MexcoR,<=<5<X.
h,Prae,32N5596',"Ba"">eloSs",NNk9,Nesr-maHrrie,Tech-support,Not-(n-`family,Wh-YtU,Ma2le,/0F>,0M,,"UnBt""d-States",1K.
N,riate,2/4A,Bachlors,13\f,Bev;er-married,Ote-servce,Own-cilVd,;ite,ae,,=,T4z0,United-Stats,: =50K
3,Pr?vate,2r048,Some-c?ollege,{4,"S2parq,ted",Exec-m%n=erial,UnmarrUie,Amer-Indian-Eskimo,F?}male1,l,_0,%a>,UnmAtIPed-States,"=50,"
dk9,iv6tek,F17193,HT-g~rad,+9,Married-civspouse,Tansprt-mvi#g,Husband,Shite,"s""le",d,R,dw3,UZnitehStates,<=5K
o5sx,5Loc7{l-gov,25Wr,a-chelLorsh~,c1E,sivorced|,xc-manarerial,,SWGWte,FmalP,x,!,4e,United-Statesb,50dK
3/,Pr4vQte,16;88^,HS-gad,,NeHer-marrieda,M%3chin.-op-inspct,Otwn-child,Whate9,M#q,}f,M,,Uni3ed-St[ates,<b*0K
,Ph_rivFt/e,491b9,ome-coll*ge,@1Q0,,Cnaft-repairV,Hfusband,WhI?t,Mald,QW^,1B02,XW,Uniten-Sttes,5DK
5,StltSe-gv,28/9207,Do5ctorate,,MaDied-ci)-spouse,'P?of-specialtGy,,hit-e,M&6},,90,,Untited-SttesA,T60
F0,`ivte,162%94,5th-6~th,^,Divorced,Mawhwinze-orp-insp|t,Not-in-OfamilQ,White,,0,ryR=,|0,uertoRic,\6=E0K
57,8Se7)f-emp-not-inc,1+6922,HS%Iad,V,Married-ci!-Bpouse,Craf.t-rIpaYi;r,{ubd,WWhit1}*e,ale,,~,,United-sSta#tes,<y=5C0K>)
2^,rian:,142d5r28,Someco?leg~e,,\Never-marid,,"\w""cNhild",Whitu,"Ma,Bg",,, >,,<=50K
,Fend7*er\l-gov,1]1^3s,PTHS-gad,,ever-marrieK,Edemanagerviayl,No)>n-family,&iZ;0ack,Fnemal7e,?{?,;,4}zC,,#b50K
b,6jrivDte,.2]\$24,Bachelos,,Never-arried,Ex2c-manageZial,Rwn-51j+ild,Wiler,Mle,",]9",0a,!g,Unite-StpNtes,<50$
-74,Privat_e,1%0p3a91,SomeclleAe,<,,Eiec-ma7aeral,Hus7band,WhiGze,vx(~le,\0,0,j0,UKited-S|tates,o<=150K
28,Privayt,14?.,Som-college,{S1,MaXlced-civ-spouse,{Adm-cleal,}wn)c_ild,WThite,aF$emaBle,,,,nited-States,<==?0K=
,PriUte,70037,Mastes,B&4,Nevr-marr9Ced,Prof-specialty,No-in-famly,:ht-,Ma~eY,M,Gm,W5n^,Unted-SFat?es,P=5.
.,PriK~va5te ,1pL59,,!8,,Pdm-cQlerical,On-chDilrd,JUhie,Ml.e,0,7A,|,Untoed-StateK,<=50R
6,Priate,1130g,,c,Maried-civY-spouse,S\als,%^fed,Wh;e,3emfle,0,,40,,>50K
E`,Fede raleJgov,,UHB3-grad,_W9&,Married-civ-spouse,TNansport-movin,>gHusbg@anH,h,,.,T0,40,United-StatUGls,NQ0F
,Pri<vat,,#SoVe-college,K,Marriyd-civ-p:ese,Hadls-clean8rs,Hubt,WhiEte,<a,,My,J=3,WUgnit8d-3States,<=I050K
,Locval-g|v,1I9G8m0,HS-grad,,Never-marri7d,~udmYclepricaml,UnmJar7ied,WhQte,,[,,sQ0,Uni6eq-Sttes,<5oK
",G",P4ia-%te,4p9}4,Bchdlors,Z,ev/-married,Prof-specialty,Own-child,Whi_te,M\ae,m,0O,"?,",UitedBStatesg,C=50K
3z2,Pr)Gate,1#:2,H-/_ad,9,Married-civ-spouse,Craft-rSpair,Husb-and,White,~Male,2407,,;z,,<=50K.
f3,Sat>8-ov,r3'-4,Bachkorts,{3/,,Exec-managecrial,Husnd,WhiteO,,)i,v,,United-States,>5Pr.
,,25F6496,K0,,Never-married,,,NWhi=yt,MJal,/,F,R',UnitedStates,<=50K<
P5,Local-gLov,,Some-college,10,Dixorced,Adm-clerical,,BfaVck,alXe,,,Z$0V,UVnited-StGateszq,<=50K.
,Self-emp-not-inc,65\o07,H{S-grdF,9S ,MarrieLd-civ-spo=us5,TrnXsprt-mvin,Huband,Wh>te,f=ale,[,0,bO~5,,>50K
3,Federal-gov,,HS-gad,,Married-civ-spouse,AdmQclrical,s,Whit/,,,0,,U5RiteId-StaUtOs,H0K
]E,P)ivte,1_060,HS-g[ad,0,iQorcd,,Lot-incfamily,Whitee,M1Ye,F$,T,32,United-Sat-s,?<=0x;
36,PrioPae,25:l12,,"t""",Mwr8idBciv-souse,Crafh-repair,Husbad,W{ite,5l.,0,0, 0,,R?g5K
"4,",,20954V,0rof-scohool,w5,Mar0ried-civ$-spouse,Pof-specialty,Hus{ba7d,WJ4,Fle,M,,,United-States,50K.
VJ,CPrivXate,40C,Hk-gag,,Married-Biv/pouse,SBaes,Hfsbaq7,W4i0fe,M lbe,G,G0,45t,,50+.
jy,FPyiAAte,3381762,HSw_Kd,L,Marri6-civ-pouse,Machine-op-inspc*,DiKe;,la=ik,F'e,,,o0,UnitdnSGtates,
A,Prijate,285294,0chlr,13(,3a$rie&d-cv-s7ouse,"Sal,s",<ife:,Bncek,BFeqmalez,y{D0g,,m,Unted-StateQp,]5
2!,`FedeLa-gov,,Bachelor6s,j3W,Ne)ver-Bjarred,Adm-cL:lericab,"Unmar,i'1ed",B5l.ack,%Fiml,,1590,0.,`United-State,<5KI
WD,Pridv.ae,378 36,A@ss:=Xcy-acdm,12,Married-civ-spus#,Prof-specialty,Hu*a,WhBite,,,3,40,,{>50K
,PEvatY,X376]83,Bc_elxs,i=,Married-civ-spuse,,,l{ak,Fmale,04Q,XJ,,United-Sta2es,<e0K
\t8,Privat,405S73,AssCc-Zacdm,12,Married-civ-soue,ech[supXor%t,Hursbvad,,=aale,,,n!,United$-StCates,>]0K
S,"PripUa,e",,Bacelos,m,rried-civ-spouse,Prof-'specialty,Wfe,hWhimt@,Fmale,/,1Ps0,?,United-States,z5}K
B,LDXPl-gv,b1s0&26,ZtX`M,N8,,FarminK-fising,UnmarriGd,W)ite,Feyale,,4uE,4~,Midc=,<=*50K.
,PriMte,L1373F67,+qh,r,MMarried-spouse-absent,Handlers-cleaners,Na<t-in-family,,hMal$e,Ku,9,,India,
,Prgvat5c,169730!,.0|rad,9,arrjied-civ-souse,Craft-repair,Husband,White,Male,v,0Z,80Rg,U$nite-Stats,>50K
Gl,Pr%6vate,(90{483,Some-colegeI,*0,DivorCced,Sailos,,Whi1te,Femalhe,"""",t,4dF8N,Iran,:<=50!
T,,4'4C18iC,PlJresTcooLl,PP,pe8e7r-mNarried9,AdJm-clerCical,Owsn=-chiod,Bak,@e1je,qS,o,25,[iedStates,<=50K
2,DivatU,1}4165,9cth,,Dvoc}e,Otv-serviN,Owun-childP,White,,0,p,n>#,,$950K
I18,Private,334|27,0t<h,P,Neer-omarrid,FaringX-f}ishing,Own-ch7ld,Whit,B7e[,|A,,*,Uniteztates,<K
E-+,PrQUvate,23MM,Bahelorgs,1 u,Never-marriedH,Prof-spciValty,Not-in-family,Wite,Fbeae,0,, 5,"Uited-,Stts",c\=20K
5j,iriv<t,96635,So:)e-!ollege,a,Nevr-ma'ried,Sle@,Not-in-family,Asian-SPac-Islnder,ld,,El[,9B,South,<50K
2,Federalogov,N3r58,HS-grad,=_5T,"MGrr""ed-civ-pouse",TOther-servie,Wife,White,mal,72.8,0wxJ,,,>50K.
3f,Privat=e,6t93w6,Some-colleMe,P-/,Ne7er-mar+2iYed,Other-ser)vice,Not-in&fa'il,GhUn|it,Female,0:,x^,,Unt6Sd-States,<%J=#K
,PrivatTe,F973j7,Maters,4o,NevKr-marriewd,Exec-Kmanagerial,o(-in-faily,,Female,, ,hY(w,United-StatF,<=50K
41,Se]Nf0-emp-ic,K92?2&,S-ur$as,C,Separated,Exec-managerial,Unma2rriIU~d,,49,w,,&0A,.nited-Staes,50.
21,,\132 8,HS-gJad,cw,Married-spouse-absent,,Own-child,WZhit,Femcale<,b,6/7,!,"nited""S<tates",<={0
H,P5rivata,16Q251,M8st{er,4=5,Married-civ-spPolse,Pvyfspecialty,Wife,Asian-jac-Islandes,Female,0L,0T,r4$,Hdfg,>0KG
3gUl,Prsvatec,>1Bi72Ov,@HS-raEd,,`Marrie_1civ-spuKse,,Husban,Wiee,L a,D0%,Q0l,0gc,Unied%tate!s,xh=50K
3:,[ri:.e,198216,,-d2,",Di;orcd,",TePh-poPrt,,W1h*ite,Poal,K,P5,j,Unxited-Stages,=5@0K
.8,,3426,Q115%h,r+,NevWxr-maYuied,Craft-repzair,Own-chlild,White,Maze,<\6~,,1|,Uni}ted-States,-
d+1,,283(8<u9,HS-Zra,D+,M#arried-sposev-?bsent,,Not-in-family,Bac,ay~,0S,1816,,Unit$dn-States,<=+50K.
,Pr3va`tte,4+0Y71,HS-gsrad,,\Marrie.d-civ-sp&xouse,Craft-repairg,Pu>sbad,WOitk,M_ale,A.G,',1LnI,Unit~ed-Sta;,
"""79",?,127003,,,Nevr-m!rriedk,?,Ocn-cchi,Black,Mal),s,,UP4+,United-St`Qxes,D=p30
=2,Pcfriae,l926C,Ba[helors,1-g!,Married-civ-spoue,Sl9eQs,H(sbnd,Wh/itep,Fale,+G,o,,Uiteh-Sttes,5uxAK
37,Loca`lgov,3W1S3,+S-gr~/d,4+,,ther-serBice,?Wi\uf,WhliU*;te%,Fem+a8,H<,NF,u[,United}-`ates,<=50K
2,PrivaI,76;8,Assoc-voc,1%,Never-ma?rri*ed,Adm-cleri\cal,Own-chil,W7(i`,ema]hl7,,:,",6",,<=50K
S+-,?,s6P,10th,Y,Never-married,?,,White,MaleG,',,+~,EUnitePStae,<=50p
5,coca l-gov,1p04o235,BZa68elors,eq3,Mrrid-iv-spouse,Prof-es`cialty,H^uJsband,,<all,fH,051,x,Bnitd-StVtes,Z<=5.
0,0Parivate5,23i0X224,,,Never-arNred,ExecY-Bangerial,N:t-in-'faiyz,WhitQeH,Mjal,0,(&,,UniteLd-States,~50K
Df,]?drivDte,4917,Prof-school,c!>,Married-civ-spouse,Exec-Pmanagerial,Husbjd,Whitoe,O,282:,,50,?,<=)K
30,?,NG8798q,7th}jte,,Wdowed(,?,,Whi!+e,,0r,0,+W,"Unite""-States",<=_0K
U l|9,{PG1ivaHt!,,HS*-RraX,`9,Married-civ-spousGe,MacCine-op6ispc],HubaJnd,W Q9te,rWMale,(,V,4x?#,?,=0K
838,Sta$ts-govf,1543/74,Some%Acollege,#10,Sepaat)FWetd,Exe-manageril,Not?Qinr-Bmily,W+hAit1eG,eae,+,y,H,United-StateSs,50tt
iX4,Self-mps-n-,4M62:6,Some-6olleg,q 1,7Divorcded,S5les,,?Ee,}all},Q<,W'k0,?s,Ubnyited+-Statet,"4>""o<A"
,ripva5t,011w7,11l,a,Married-3cv-spousae,Craft;repair,KHuvband,WhitOe,,%,,40,United-Stats,
,?,^=1117,_11th,Y,Nev7er-~aArrie@,?,Own-^hiKd,W~J,SaL~e,0,yi,5KS,-nBted-S>1es,<:K
,Stat7-go,1w82,HS-grad,`,Nvefuarried,A\d|m-clerical,NMt-inR4-famigy,Whi[Lte,Ma,je3,-r,4/,Xn7tedF-Stateis#,<5mK
60,PrivatPe,1350,5-6h,,Ma4ried-civ=spyuse,Caftfpir,Xusband,#hiXte,Male,j,,.,2MexvcGo,@O500%
i4js,OKrvate,8455,,>3,"Div""rce",,U3mnarrie,thite,,0,0=Y^,i,Uited-Stte,"<qB""50_"
x,Pr:v-?8_e,20d~PPf358,HS:-ad,N\9,Married-civ&-spourse,CrZt-rp$air,Huxbkd,D=isc,7al,*0,H,|4;,Unitd-SLats,>#0K
%52v@?,Pri{zat,1^0892=,Soe-col#e,'0,DorcM6d,MachineIop-inspct,Not-in-family,BWlack,-(male_,,@0,S',UnitedU-Stes,h<=50>
h,@Local-gjov,284086,a`ter,*4,arriedNiv-;pouse,Prof-specialty,HusbUnd,?WZcite,Male,PK7688,G,4=j0,United-<tates,T35/0K.
",X","PriKate""",3n30n,0HS-rad,T,,Cr!aoft-repabr,Not-in-family,izt',Male,Ww0N,d,20Q,United-States,<=0K.
